	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
3db77634, c4fdb7a1, c335d36a, c335d36a, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
7fd8ed01, 00000000, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
4d39e125, 2388bcf8, 314691a2, 314691a2, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
dd990e0a, 900521e5, 2e1f311e, 2e1f311e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ffa6b6c1, ec2437bd, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		1, 		0, 		1	
0f8da0e6, 6536f46f, 354a6f3c, 354a6f3c, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
ddc2d118, 6c85f9fc, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
7f800000, 4e40f7c6, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
42a88c60, fa4d0edd, fd870232, fd870232, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
ffb04f67, 6e887f32, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		1, 		0, 		1	
795d489f, 941aa325, ce05aab5, ce05aab5, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
c1782463, d4307722, 562b0c7e, 562b0c7e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
846c3bca, 71011b13, b5ee4639, b5ee4639, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
b44d72b3, 1f355f54, 94118e9a, 94118e9a, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
ae1f47b2, b8af33c9, 275a0476, 275a0476, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
b7a05c28, b7cbc09b, 2fff4374, 2fff4374, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
9c61622d, 5e7435e9, bb570109, bb570109, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
a2682fea, 3e50a231, a13d3a09, a13d3a09, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
87a7614d, 325719c4, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
c2c488b0, 83d5a97f, 072407da, 072407da, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
d7000581, a522de87, 3ca2e588, 3ca2e588, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
676dbcf5, b4eb640f, dcda9961, dcda9961, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
f972e812, 2103aa1d, daf9dc56, daf9dc56, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
1713a27f, 58a539a9, 303e91f9, 303e91f9, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
676b0c26, 22562df9, 4a44a65e, 4a44a65e, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
71c6084d, b0f0c947, e33a437c, e33a437c, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
c9ab332b, ed23580b, 775a78eb, 775a78eb, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
e0ea7d05, 8e7cd15a, 2fe792d3, 2fe792d3, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
4c77bdba, 5880e67e, 65797bd7, 65797bd7, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
20752263, 7ff43ea0, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
8ccf5033, 0ef1a595, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
4f78b8e9, b0d970cd, c0d34256, c0d34256, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
04fb1dc2, 759b1c5b, 3b1826d5, 3b1826d5, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
a1f1a003, 555a25a6, b7cde5cb, b7cde5cb, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
ff270ebb, af10e295, 6ebd184b, 6ebd184b, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
4297438b, 4d22157b, 503f8ade, 503f8ade, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
cb6db3e5, 70264db1, fc1a6aca, fc1a6aca, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
2884af60, e85b891e, d1639231, d1639231, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
4e97a9bd, 9a5f05d6, a9842051, a9842051, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
8837d659, 55e88b70, 9ea6fe62, 9ea6fe62, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
c15e3c57, a31dca12, 2508fa6c, 2508fa6c, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
0d146063, f32db86d, c0c9600f, c0c9600f, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
538b872f, c6ffd3ac, db0b6f06, db0b6f06, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
264908a9, da364467, c10f21df, c10f21df, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
7fa7dcda, 80000000, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
ff958a6d, 00000000, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
b675fba6, 0b2f359e, 82285a8b, 82285a8b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
bc3767a1, 56f9c2e0, d3b2ef68, d3b2ef68, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
97803d16, 1e1fb771, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
567c46c4, 1536adf3, 2c3405bb, 2c3405bb, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
3a24fd96, 25bd46e2, 2073f9cd, 2073f9cd, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2e96778b, 6ebb9764, 5ddc849c, 5ddc849c, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
39d37341, 6b3d019c, 659c1d6b, 659c1d6b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, 00000000, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
b8fd05cb, a1f8de6a, 1b75f970, 1b75f970, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
9be90e5a, 3113e8d4, 8d86a734, 8d86a734, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
22df972e, ae11ee13, 917ee920, 917ee920, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
513c3230, faa61075, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
fc5e1575, 95cd2553, 52b1f790, 52b1f790, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
896bce11, 12cd9eed, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
67b575ef, ca3555a6, f2808918, f2808918, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
34861f94, 2adb0430, 1fe57e6a, 1fe57e6a, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
5aaf44e0, a58c81b6, c0c064f2, c0c064f2, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
f08739d5, 56607975, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
44c43fe1, b1163e0f, b6665a02, b6665a02, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
80000000, 80000000, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
0dd5a3fa, 731dbc4b, 4183a2b3, 4183a2b3, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
4c6531bc, d7f35bd1, e4d9e069, e4d9e069, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
cf7ac732, 2accc7b5, bac89a5e, bac89a5e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
4dcd822a, 933bc89a, a196bf1e, a196bf1e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
4e35d895, 2957a3c4, 38192d39, 38192d39, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
d4506b70, b64c7182, 4b267206, 4b267206, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
0bb160d4, 1bd59fa0, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
3c389332, d79602b4, d4585064, d4585064, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
78a7b2b2, 1448b2be, 4d8378b2, 4d8378b2, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
83ff01dd, 54660360, 98e51f09, 98e51f09, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
8363ee67, eb4f4d6f, 2f3892b7, 2f3892b7, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
14251761, e2134f7c, b6bdff5e, b6bdff5e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
df6c6c2a, 249f6fe2, c4933e82, c4933e82, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
d63189f0, cdb371ad, 6478e491, 6478e491, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
8e2eb56d, 4b50e419, 9a0e8f13, 9a0e8f13, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5cb8bad1, 03d64765, 211a9faf, 211a9faf, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, ff80fbdc, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
e9cd5ea1, 1c9d7c16, c6fcad28, c6fcad28, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
96ea27d0, a2555132, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
fb68d825, b0411625, 6c2f9f18, 6c2f9f18, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
cd12bb0f, 201c12c9, adb2e983, adb2e983, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ba349dd4, 87552622, 02166239, 02166239, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
b408ec45, 0f6ebba8, 83ff600d, 83ff600d, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
429f8d27, f227784f, f550c020, f550c020, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
8bf67f89, 5bcb55ef, a843c9e0, a843c9e0, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
f8c5baa1, aa2ff158, 6387e4fd, 6387e4fd, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
a89e68a5, 84fbb5a5, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
ec39e6b5, 7215218f, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
9a4dbde9, e624fa8b, 41049704, 41049704, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
312574f0, e1cdac34, d384edf0, d384edf0, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
f8051f53, 9444b7c3, 4ccc9715, 4ccc9715, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
2afc3f9c, 10375f8d, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
203f1c97, 97ef59f3, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
c75fc9c6, 1be0d9ed, a3c48f0e, a3c48f0e, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
e0ec3769, bc29fa26, 5d9cd765, 5d9cd765, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2788cd13, 22c20a56, 0acf61dd, 0acf61dd, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ac8f6e2d, 1115dafa, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
75d7f26e, 0234c5ac, 38987d34, 38987d34, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
dbd7ec0c, 042aa3a4, a08fecc6, a08fecc6, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
08991dc4, b1bb184f, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
20b25c15, 237e1e3d, 04b10c6e, 04b10c6e, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
585edabf, 94f9a700, add95424, add95424, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
84c18445, 51e5be0c, 972daafb, 972daafb, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
f77e48d4, 551954da, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
80000000, 7f800000, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
02bc5018, 0f5c3839, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
ff18742a, 5e92864b, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
f2586c76, 126fc971, c54ab78f, c54ab78f, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
042ca50c, 0832727f, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
cb355e52, c498be6d, 50586dd4, 50586dd4, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
49f84fdf, 99fd891a, a475ebeb, a475ebeb, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
0b63894f, d7113eea, a30118b1, a30118b1, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ff800000, 00000000, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
1dc18466, 399c0927, 17ebe732, 17ebe732, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
17a46778, 73e0c870, 4c105b42, 4c105b42, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
4b35e7e1, 484de431, 54124cd4, 54124cd4, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
f28d6917, 66f1f8fa, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
4a191c3f, 9ef5e558, a9931133, a9931133, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
bea39b2f, eadf9928, 6a0ee60f, 6a0ee60f, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
79ec3c17, e899255f, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
cdd64116, f7bdf816, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
e912827a, 4aeb58f4, f486b0ae, f486b0ae, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
26bfd693, dc6c46db, c3b10ee8, c3b10ee8, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
4248d684, 5e8fc193, 61618f62, 61618f62, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
72432116, 4165ce83, 742f2a01, 742f2a01, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
f7c7bd98, 17a6ef87, d0023fd4, d0023fd4, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
67de7168, 349533f4, 5d01a526, 5d01a526, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5696e7c6, b4a437ce, cbc19ac0, cbc19ac0, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
369b1784, 50500466, 477c0b8b, 477c0b8b, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
