	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
65f4030e, 6a3d42ee, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
4035aba9, 5795c572, 5854920f, 5854920f, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
024cad9e, 59ed7ec5, 1cbde216, 1cbde216, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
af106734, ba6632f0, 2a01d974, 2a01d974, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
d48b2101, 38bd8c1a, cdce0704, cdce0704, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
1953b94e, c30d790b, 9cea0257, 9cea0257, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
60c04b04, be61b8b0, dfa98ca9, dfa98ca9, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
80000000, 7fd5f9ac, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
5c72a7f5, 90e3df73, add7febc, add7febc, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
bd334e6e, f7d48463, 7594d9ad, 7594d9ad, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
a1de35e9, f724e660, 598f2281, 598f2281, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
4e99e2e8, dc369644, eb5b834a, eb5b834a, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
4db672a2, 58d2a84f, 671621fc, 671621fc, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
4c1f18f6, dc5daf0f, e909c558, e909c558, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ac31d736, ae2b3bc4, 1aede88c, 1aede88c, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
fd3e66fa, 581d46c5, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
ac08182c, c5f9ae89, 3284bc4c, 3284bc4c, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
1581b66e, 0c840a68, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
61f7dfdb, 9fde7c66, c2576c93, c2576c93, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
e57c1997, e8b625e7, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
d970609d, 27029a8e, c0f5445e, c0f5445e, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
64640df8, 59605eb5, 7e47e097, 7e47e097, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
bb4405fc, 93337e9b, 0f097121, 0f097121, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
37e8b75b, 10fd95a6, 0966853f, 0966853e, 	 0, 		1, 			0, 			0, 		0, 		0, 		0	
9dee6066, 3495e813, 930b9634, 930b9634, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
b6c0e9fa, 99184a98, 10658645, 10658645, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
21dd25fc, ef06cba5, d168e39b, d168e39b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5b3b8cc4, 79169392, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
a3ae84b1, c74c6f9d, 2b8b5dd4, 2b8b5dd4, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
d3880fdb, b88dbcd2, 4c96aa2e, 4c96aa2e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
53c71fb5, 9527a934, a982694b, a982694b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
c18eb7b1, 2bc477c4, addb0ed0, addb0ed0, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2b51b195, a3870386, 8f5d2f11, 8f5d2f11, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
87931144, 81ad261e, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
fa7f409f, 45963071, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
6fa92037, 85997b1b, b5cacb2a, b5cacb2a, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
412e0d41, 66588f67, 68133cae, 68133cae, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
596572b2, 8bd18137, a5bbc673, a5bbc673, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
8b97bf26, 8212b4b0, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
bab8b962, 3795e534, b2d85293, b2d85293, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
80000000, 7f99c64a, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		0, 		0, 		1	
261f40f7, a20a5a43, 88ac2257, 88ac2257, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
7d091d92, ca29d229, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
f3be821d, 929cdcac, 46e97703, 46e97703, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
aa181bc4, a116c013, 0bb324ca, 0bb324ca, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
99b3ab76, 61aa301b, bbeee33f, bbeee33f, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
0b8c519c, 52a69c06, 1eb6a4e0, 1eb6a4e0, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
e0037eb3, 5d1bbdc3, fd9ffe5e, fd9ffe5e, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2b5e7650, 4c9bebdb, 38877e97, 38877e97, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
e5fe0abe, 08412b78, aebfb13c, aebfb13c, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
1ad611a2, 58309f49, 3393b151, 3393b151, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
ad33df4c, cc48848c, 3a0ce395, 3a0ce395, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
396c3f60, 38457691, 32363a30, 32363a30, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
3c08b428, 9a8f5435, 97191334, 97191334, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
e062e0c0, d1fe8e12, 72e198e7, 72e198e7, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
5d8f5087, b70eaa6e, d51fbc28, d51fbc28, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
b293350f, 9dad81d0, 10c78b01, 10c78b01, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
f4ea3a7b, aa798050, 5fe44848, 5fe44848, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
98324506, ef9bd244, 4859046d, 4859046d, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
c7270cd3, 49f891f6, d1a233ab, d1a233ab, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2e8632cf, d30e5827, c2153cc9, c2153cc9, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
edee5922, 7f98499f, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		1, 		0, 		1	
8aecd4d0, 5e884a46, a9fc2b8a, a9fc2b8a, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
8a65f770, 2b48d100, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
5219420a, 22d62ff6, 358039eb, 358039eb, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
5b9b4990, 42aad1c1, 5ecf3c2c, 5ecf3c2c, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
b661e995, 395eaa41, b0447ece, b0447ece, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
8ecad1fb, 40c60f81, 901ceab1, 901ceab1, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
c84292e8, 66678fda, ef2fffe5, ef2fffe5, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
4f985743, c019562e, d0367edf, d0367edf, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
0494f94a, 55a25b39, 1abcf5ad, 1abcf5ad, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
70708054, dfd2d49b, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
69e0dae0, 5b777fe7, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
646be9dc, eeffa8ed, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
a1cb42e2, 95bfdcc0, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
ace000f5, 635ae659, d0bf8a5f, d0bf8a5f, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
aba5ca67, 8880ca5e, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
64759f94, b7719f67, dc67d42b, dc67d42b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
ef6dcc52, a57cbf48, 556ac6cf, 556ac6cf, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
c8d85725, cf848bea, 58e00658, 58e00658, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5975a3a2, 5bf48515, 75ea9fa9, 75ea9fa8, 	 0, 		1, 			0, 			0, 		0, 		0, 		0	
abb8acd2, 779a3d8c, e3de88b9, e3de88b9, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
1eb4a447, 1589facf, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
72cd7d5d, 8ffd4e73, c34b53dd, c34b53dd, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
e18eca82, 7d4a26cc, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
ff800000, ffd074b1, 7fc00000, 7fc00000, 	 0, 		0, 			0, 			1, 		1, 		0, 		1	
a91ada07, 0f892936, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
82c812f4, deddc137, 222d4f5e, 222d4f5e, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
fdf31d64, 0fddaaf9, ce5282bd, ce5282bd, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5555d221, f2cad1e4, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
c3265c2b, a1252705, 24d6a586, 24d6a586, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
85e13e8e, 7afbec35, c15da82a, c15da82a, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
2d0fe09d, 374f55cc, 24e90dae, 24e90dae, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
65a5cf1b, 6d4f3b38, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
78229f69, 481f517b, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
5313a9b9, 50a018fa, 6438b0f7, 6438b0f7, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
27b0baf5, bd6847ee, a5a05b16, a5a05b16, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
1cf6134f, 189556e7, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
ba3d4ddd, 559705d5, d05f5a7b, d05f5a7b, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
30e3f9a7, 3d9dc0f4, 2f0c7bf0, 2f0c7bf0, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
412ac286, 304495fd, 320320fb, 320320fa, 	 0, 		1, 			0, 			0, 		0, 		0, 		0	
80b7e529, f7ed2ee4, 392a60d6, 392a60d6, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
dfe65119, 0b39664e, aba6cca6, aba6cca6, 	 0, 		1, 			0, 			1, 		0, 		0, 		0	
f1bf3e94, b4767fb4, 66b82589, 66b82589, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
ac2d9d83, 893f291b, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
281a6c94, cdf97d6a, b6967f43, b6967f43, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
c043c0bb, c01430c9, 40e2a174, 40e2a174, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
26af28d3, 4bcc429c, 330bc21b, 330bc21b, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5c8e8f60, 573e0dca, 7453ac2e, 7453ac2e, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
a5bf4204, 78a439dc, def56309, def56309, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
ee05b675, b328c526, 61b04d6c, 61b04d6c, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
4edd3905, 5ce9a0ec, 6c49e3f5, 6c49e3f5, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
0db0280a, 7888fb8a, 46bc84b7, 46bc84b7, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
3269654c, f6232718, e914bf24, e914bf24, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
8f0620a3, d67ea704, 26056be3, 26056be3, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
bc1e5417, a299ec4d, 1f3e64ce, 1f3e64ce, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
7de9d5bb, 333ef54b, 71ae6caf, 71ae6caf, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
c86e7aad, 926fb68d, 1b5f4e96, 1b5f4e96, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
3dfbc4f0, 6bf76af1, 6a735430, 6a735430, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
73d1640b, e3cc9a42, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
6fcdbc89, ba9c9fea, eafbbecf, eafbbecf, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
55d6041f, 108a1631, 26e6e18c, 26e6e18c, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
a6dae782, 2db15ba9, 9517a872, 9517a872, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
afcf3fe7, afffea86, 204f2e84, 204f2e84, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
256531e3, a661410b, 8c49ab14, 8c49ab14, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
75dce109, 9c17ce76, d282fadf, d282fadf, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
2d053bfc, e4f91685, d281a310, d281a310, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
0ed7e3a7, afebb2ae, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
88fd1982, cf4fe869, 18cd8d67, 18cd8d67, 	 0, 		0, 			0, 			1, 		0, 		0, 		0	
315bf0c1, 92deb7de, 84bf58bf, 84bf58bf, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
0266b30a, 3abe664c, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
538bab50, 6ccb8653, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
cc160cb9, 214c19bc, adef4272, adef4272, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
fed7f823, 66144893, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
ace5e792, 97079e4a, 0473968b, 0473968b, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
41a748c4, 0a7e5060, 0ca62eb8, 0ca62eb8, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
7ba01620, 8891e371, c4b67585, c4b67585, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
4ea28470, 5d887ed1, 6cad4dbb, 6cad4dbb, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
fb64dfc6, 13903481, cf80ecd0, cf80ecd0, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
38df032d, afab723a, a9155aa1, a9155aa1, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
6ee9588a, cdb3cb03, fd23e1f4, fd23e1f4, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
5b13ab80, f9bca60e, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
0fa46966, ef0daa9f, bf35f743, bf35f742, 	 0, 		1, 			0, 			0, 		0, 		0, 		0	
f9f9e2fd, e63e0ad3, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0, 		0	
72b8b97d, b17c699f, e4b622ce, e4b622ce, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
12f8f744, 385ebef4, 0bd8a022, 0bd8a022, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
346f6102, 7d5819a9, 724a11d8, 724a11d8, 	 0, 		0, 			1, 			1, 		0, 		0, 		0	
f6abee74, be0ba64d, 753b9453, 753b9453, 	 0, 		1, 			1, 			1, 		0, 		0, 		0	
8641d5ee, 91834ce2, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1, 		0	
