	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
ed8e46ca, 26fe3b1a, d50d4b15, d50d4b15, 	 0, 		0, 			1, 			1, 		0, 		0 
d07f2198, f282eeb8, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
3fa5d353, a73052e2, a7646df2, a7646df2, 	 0, 		0, 			1, 			1, 		0, 		0 
acbd21bb, 08f3711f, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
c430bdcc, 7692fc68, fb4af502, fb4af502, 	 0, 		1, 			1, 			1, 		0, 		0 
72aebda7, cb67e4a3, fe9e4932, fe9e4932, 	 0, 		1, 			1, 			1, 		0, 		0 
7e770b4f, 19ae3f4c, 58a826c5, 58a826c5, 	 0, 		1, 			1, 			1, 		0, 		0 
a20557c5, ef3d41ad, 51c52804, 51c52804, 	 0, 		1, 			1, 			1, 		0, 		0 
bc8985ee, ed4830d7, 6a5715bd, 6a5715bd, 	 0, 		0, 			0, 			1, 		0, 		0 
e056937b, 53c35df7, f4a3c119, f4a3c119, 	 0, 		0, 			1, 			1, 		0, 		0 
3a7b805b, f3e36cf9, eedf6ddf, eedf6ddf, 	 0, 		0, 			1, 			1, 		0, 		0 
acbe1283, 074efa4b, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
2fc1a14f, 55a68d2a, 45fbf2be, 45fbf2be, 	 0, 		1, 			1, 			1, 		0, 		0 
410ea9b5, e8e10fcf, ea7ad7ef, ea7ad7ef, 	 0, 		1, 			1, 			1, 		0, 		0 
98a2a02f, b77eccc6, 10a1dd04, 10a1dd04, 	 0, 		0, 			0, 			1, 		0, 		0 
5b4352c6, 27b66496, 438b2998, 438b2998, 	 0, 		1, 			0, 			1, 		0, 		0 
6c3a1b6c, 87579322, b41cb7fe, b41cb7fe, 	 0, 		0, 			1, 			1, 		0, 		0 
7115a7f1, c9fcc2f2, fb93c348, fb93c348, 	 0, 		1, 			1, 			1, 		0, 		0 
04d6eb73, 88818b0b, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
9b54b753, 8b52895b, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1 
feb91f0c, e2d5eb45, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
81e35dba, faf388c9, 3d584b74, 3d584b74, 	 0, 		1, 			1, 			1, 		0, 		0 
d58aa48c, d2f2db7f, 6903866c, 6903866c, 	 0, 		1, 			1, 			1, 		0, 		0 
fab6c653, 0c0e6174, c74b4f2c, c74b4f2c, 	 0, 		0, 			0, 			1, 		0, 		0 
c473b58c, f94349e4, 7e39e9a1, 7e39e9a1, 	 0, 		0, 			1, 			1, 		0, 		0 
f9b9a18f, 165df941, d0a0f536, d0a0f536, 	 0, 		1, 			1, 			1, 		0, 		0 
4fdb3586, b37d855b, c3d91616, c3d91616, 	 0, 		0, 			1, 			1, 		0, 		0 
54e13837, 310708f1, 466d9906, 466d9906, 	 0, 		1, 			0, 			1, 		0, 		0 
c2107940, 41a910d2, c43ed313, c43ed313, 	 0, 		1, 			1, 			1, 		0, 		0 
df8173ac, 6ab6cc67, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
a72baee5, f6695578, 5e1c7b80, 5e1c7b80, 	 0, 		1, 			1, 			1, 		0, 		0 
19f8a7eb, 8c8b4bc0, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
3341d4c7, 3f58b218, 33241260, 33241260, 	 0, 		0, 			0, 			1, 		0, 		0 
079680af, 69d21a88, 31f70a51, 31f70a51, 	 0, 		0, 			1, 			1, 		0, 		0 
e7b963ec, 1dc94313, c611c007, c611c007, 	 0, 		0, 			1, 			1, 		0, 		0 
43c47b02, b4d8551f, b926091e, b926091e, 	 0, 		0, 			1, 			1, 		0, 		0 
2730b278, 6bd49819, 5392bcc7, 5392bcc6, 	 0, 		1, 			0, 			0, 		0, 		0 
0fb39c78, d87ab808, a8afe7eb, a8afe7eb, 	 0, 		0, 			1, 			1, 		0, 		0 
eed9067e, dc61872c, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
95df34eb, e16bcfb0, 37cd9aa9, 37cd9aa9, 	 0, 		1, 			1, 			1, 		0, 		0 
b2bdaa9a, 5c8994c9, cfcbdd10, cfcbdd10, 	 0, 		1, 			1, 			1, 		0, 		0 
35af5b53, 2712d964, 1d492dfc, 1d492dfc, 	 0, 		0, 			1, 			1, 		0, 		0 
4a103e1a, aae65e86, b581cd0e, b581cd0e, 	 0, 		1, 			1, 			1, 		0, 		0 
a5be7ab3, d5e2c002, 3c28b730, 3c28b730, 	 0, 		1, 			0, 			1, 		0, 		0 
48a8549e, a824d24e, b158c0fc, b158c0fc, 	 0, 		1, 			1, 			1, 		0, 		0 
b1d5a727, 08b7130c, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
c219d600, b2327823, 34d67dfb, 34d67dfb, 	 0, 		1, 			1, 			1, 		0, 		0 
6a836831, e8269288, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
e50920f5, d94dc1c0, 7edc6e5a, 7edc6e5a, 	 0, 		1, 			1, 			1, 		0, 		0 
fd631504, 63793071, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
c06cec4b, 1b1db415, 9c11f394, 9c11f394, 	 0, 		1, 			0, 			1, 		0, 		0 
a87616af, 3ba96503, a4a2d613, a4a2d613, 	 0, 		0, 			1, 			1, 		0, 		0 
c3c07608, 3bf647fa, c0392788, c0392788, 	 0, 		0, 			1, 			1, 		0, 		0 
dfcaefca, 3b81faa8, dbce1310, dbce1310, 	 0, 		0, 			1, 			1, 		0, 		0 
d5386520, 553ace91, eb068e43, eb068e43, 	 0, 		0, 			0, 			1, 		0, 		0 
32925f85, 32340d6a, 254de5aa, 254de5aa, 	 0, 		1, 			1, 			1, 		0, 		0 
dac69514, 9eae7171, 3a075153, 3a075153, 	 0, 		0, 			0, 			1, 		0, 		0 
cb2fdd2e, da1e096c, 65d921f7, 65d921f7, 	 0, 		1, 			1, 			1, 		0, 		0 
1f6c8c93, a10b1c8b, 81008ab4, 81008ab4, 	 0, 		1, 			1, 			1, 		0, 		0 
a926a825, 106b0b9c, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
f9559beb, f9950ddb, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
f43d3866, 93b72123, 48875bcf, 48875bcf, 	 0, 		0, 			0, 			1, 		0, 		0 
1063e731, cf654573, a04c1ba3, a04c1ba2, 	 0, 		1, 			0, 			0, 		0, 		0 
2a239750, 482e70b8, 32def1c0, 32def1c0, 	 0, 		0, 			1, 			1, 		0, 		0 
b068069e, 1cb492bf, 8da3a9a8, 8da3a9a8, 	 0, 		1, 			1, 			1, 		0, 		0 
a37e4e9a, 2512c8ff, 8911d07f, 8911d07e, 	 0, 		1, 			0, 			0, 		0, 		0 
58ddedfa, 2dc98305, 472eb16e, 472eb16e, 	 0, 		0, 			1, 			1, 		0, 		0 
972e43e0, 2ce7f009, 849de2a5, 849de2a5, 	 0, 		1, 			1, 			1, 		0, 		0 
75046f24, dbb0ec8f, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
efaed6df, 8751c335, 378f42be, 378f42be, 	 0, 		1, 			1, 			1, 		0, 		0 
274abe87, 5154bbad, 39287a6a, 39287a6a, 	 0, 		1, 			1, 			1, 		0, 		0 
e96a8597, 6c77491f, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
3f9e5748, e47c8e43, e49c35e9, e49c35e9, 	 0, 		1, 			1, 			1, 		0, 		0 
2d694ab6, 3d4db22c, 2b3b7332, 2b3b7332, 	 0, 		1, 			1, 			1, 		0, 		0 
d6df95bd, 5e468bde, f5ad67f8, f5ad67f8, 	 0, 		0, 			1, 			1, 		0, 		0 
67cc74a6, d3340a38, fb8fca2e, fb8fca2e, 	 0, 		0, 			0, 			1, 		0, 		0 
81cd9373, 30cdd9b9, 80000000, 80000000, 	 0, 		0, 			0, 			1, 		0, 		1 
ed7b631a, e3db993a, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
a99218d9, 249e28e3, 8eb48557, 8eb48557, 	 0, 		1, 			1, 			1, 		0, 		0 
d67be8a1, 5454de0b, eb517724, eb517724, 	 0, 		1, 			1, 			1, 		0, 		0 
7388ab0b, c0de8211, f4ed9387, f4ed9387, 	 0, 		1, 			1, 			1, 		0, 		0 
fa31d4b1, d35a4c0a, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
30849186, 6a23cbdc, 5b29a473, 5b29a473, 	 0, 		0, 			1, 			1, 		0, 		0 
7fb7a922, 388fedd3, 7fc00000, 78ce8432, 	 0, 		1, 			1, 			0, 		0, 		0 
076dd2d9, 18ff50c6, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1 
6b6d60d9, 09615cab, 3550f80c, 3550f80c, 	 0, 		0, 			0, 			1, 		0, 		0 
5f11f81c, f31e9d0a, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
d3617050, 5cdf6d1f, f0c4c0ee, f0c4c0ee, 	 0, 		1, 			1, 			1, 		0, 		0 
71c37032, 9daf633d, d005e575, d005e575, 	 0, 		0, 			1, 			1, 		0, 		0 
d8a02ac8, afb38937, 48e0a786, 48e0a786, 	 0, 		0, 			1, 			1, 		0, 		0 
b5a68902, 30808706, a6a738ae, a6a738ae, 	 0, 		0, 			1, 			1, 		0, 		0 
4eaad696, 63375303, 7274ad96, 7274ad96, 	 0, 		1, 			0, 			1, 		0, 		0 
381a45b1, 6c838ee2, 651e8f89, 651e8f89, 	 0, 		1, 			1, 			1, 		0, 		0 
a90be2f0, 3fb63d9d, a9472a03, a9472a03, 	 0, 		1, 			1, 			1, 		0, 		0 
bb8856d9, 5bd232e1, d7dfe4ae, d7dfe4ae, 	 0, 		1, 			0, 			1, 		0, 		0 
9af28aa1, b34cab89, 0ec1e8fd, 0ec1e8fd, 	 0, 		1, 			1, 			1, 		0, 		0 
b296cb3d, f0a5b529, 63c33768, 63c33768, 	 0, 		0, 			1, 			1, 		0, 		0 
7c3e3b99, 4b8128bd, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
c363b685, c031cb0c, 441e25ce, 441e25ce, 	 0, 		0, 			1, 			1, 		0, 		0 
52ebaa7a, ca22c2e8, dd95d54e, dd95d54e, 	 0, 		1, 			1, 			1, 		0, 		0 
a3a251f7, 7e2437af, e2503fa2, e2503fa2, 	 0, 		1, 			0, 			1, 		0, 		0 
31fa8120, 2318f641, 1595ada3, 1595ada3, 	 0, 		1, 			1, 			1, 		0, 		0 
4607ecb3, 6c76d6d6, 73030f85, 73030f85, 	 0, 		0, 			1, 			1, 		0, 		0 
6b02d43d, 0d9eec85, 39226fbb, 39226fba, 	 0, 		1, 			0, 			0, 		0, 		0 
1a0191fc, 19f01723, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1 
a0968237, 2cfb67dc, 8e13cebc, 8e13cebc, 	 0, 		1, 			1, 			1, 		0, 		0 
5282ebe2, 3fce0488, 52d2b842, 52d2b842, 	 0, 		0, 			1, 			1, 		0, 		0 
e4fea214, d9cd2062, 7f4c0800, 7f4c0800, 	 0, 		1, 			1, 			1, 		0, 		0 
d5cf3ed9, d4b68be5, 6b13c7ef, 6b13c7ef, 	 0, 		1, 			1, 			1, 		0, 		0 
70a35403, 38fb9365, 6a208169, 6a208168, 	 0, 		1, 			0, 			0, 		0, 		0 
e5ac4ed8, 319b8af0, d7d16282, d7d16282, 	 0, 		1, 			1, 			1, 		0, 		0 
dcef5f20, 6047f256, fdbaf58a, fdbaf58a, 	 0, 		0, 			1, 			1, 		0, 		0 
24652485, 16a27873, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1 
4855adfd, ccebae7e, d5c4b85d, d5c4b85d, 	 0, 		1, 			1, 			1, 		0, 		0 
ad5a83b7, f79c6be2, 65858459, 65858459, 	 0, 		0, 			1, 			1, 		0, 		0 
0946b0eb, 2569ba12, 00000000, 00000000, 	 0, 		0, 			0, 			1, 		0, 		1 
db5e6012, 958d2ac5, 31754022, 31754022, 	 0, 		1, 			0, 			1, 		0, 		0 
9f771910, 20b842ad, 80b1da5f, 80b1da5f, 	 0, 		1, 			1, 			1, 		0, 		0 
e3d16962, e973a547, 7f800000, 7f800000, 	 0, 		0, 			0, 			1, 		1, 		0 
e21de86b, 092f78cf, abd878cc, abd878cc, 	 0, 		1, 			0, 			1, 		0, 		0 
ec859b1d, 6b82f850, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
575be16d, 8863b367, a04392fb, a04392fb, 	 0, 		1, 			1, 			1, 		0, 		0 
318d0163, bde64ca6, affdb2ee, affdb2ee, 	 0, 		1, 			0, 			1, 		0, 		0 
b02da5aa, e12574df, 51e0761a, 51e0761a, 	 0, 		1, 			1, 			1, 		0, 		0 
79d097dd, c129f066, fb8a7822, fb8a7822, 	 0, 		0, 			1, 			1, 		0, 		0 
ed6628ba, 775fdb6f, ff800000, ff800000, 	 0, 		0, 			0, 			1, 		1, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
4cae7ad8, c423dc84, d15f5d06, d15f5d06, 	 0, 		0, 			1, 			1, 		0, 		0 
