	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
37ce51dc, 6b47d3d7, 63a10c5c, 63a10c5c, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
91a42b39, 0fe147fb, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
1b5b167e, 3cd2ef44, 18b48537, 18b48537, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
6f81b0c6, ae561a29, de58ee0d, de58ee0d, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
624fbc20, f796e5ad, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
f90e0f68, d5a6b68d, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
1539b9f5, a00ee5d2, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
4b98140a, ec24bccb, f843b9fc, f843b9fc, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
c0411bc0, 15c978ad, 9697f9d2, 9697f9d2, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
fe147bb5, 4cc1b6fe, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
ed524120, d2ce857f, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
0f6792ca, 9abba21e, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
d2af25aa, 3c1b1fc7, cf544318, cf544318, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
073930bd, 786099ee, 402279ff, 402279ff, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
210a44e8, 93c967ee, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
e9b1618d, d91da09b, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
759eae02, e5257fd8, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
ff800000, ff800000, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
8f88e589, 5a8be6a3, aa959fee, aa959fee, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
86239f79, e234efc5, 28e74ac1, 28e74ac1, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
14e2e1d2, c2b1c7ec, 981d8f51, 981d8f51, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
71f33f59, 6f236366, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
d88a8d67, 750b417d, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
0876ecb5, 6a80f5dc, 3378c6fe, 3378c6fe, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, 00000000, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
55fd0fec, 42cc1df2, 5949c64a, 5949c64a, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
d625a221, c1fe7c03, 58a4a719, 58a4a719, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
58d86410, 63fa2c01, 7d5376e9, 7d5376e9, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
58abf05e, e52f15fc, fe6b3029, fe6b3029, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
4a6c752a, ee98ca27, f98d204a, f98d204a, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
c0943058, f03ee727, 715d035f, 715d035f, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
e1c8943d, 699d5330, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
7f957970, ff800000, 7fc00000, 7fc00000, 	 2, 		0, 			0, 			1, 		1, 		0, 		1	
5477f578, dd7c996b, f274aa3c, f274aa3c, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
a02eb0b6, 19ff9749, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
680bd99e, 3805a75e, 609206fa, 609206fa, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
b3ba6fcf, 8f55516c, 039b5a53, 039b5a53, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
3c89e6c2, e7a7513a, e4b44294, e4b44294, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
9ca28f9d, 8318e452, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
86d9cc4b, c6fbf351, 0e565a4f, 0e565a4f, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
78be56eb, 084c9908, 41981f0b, 41981f0b, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ea990aa5, d6f766ae, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
1a592ace, a68a0b16, 816a34f6, 816a34f6, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
cfc18ba1, 092acf42, 9981236b, 9981236b, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
4065c7ab, acfe4b78, ade43fd9, ade43fd9, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
2e10d4d7, 742d008d, 62c3c04a, 62c3c04a, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6bb8af90, 97d6024e, c41a646d, c41a646d, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
6a0aa929, 0b0ea3bc, 359a8508, 359a8508, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
3f50240b, 51635175, 5138d230, 5138d230, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ea82c5da, c3552211, 6e59c00a, 6e59c00a, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
e1259a80, 5244ec3c, f3fec637, f3fec637, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
3129f4c8, fc2e0a05, ede7160e, ede7160e, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
c88cfb63, d99e9f9a, 62aeb618, 62aeb618, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
12a02fe3, 3f3bdf4b, 126b1d66, 126b1d66, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
37a74ad8, da9e0e97, d2ce9375, d2ce9375, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
9e36e743, 1b5139a6, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
aa753a78, 8c2d403f, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
63096317, f95b31db, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
a73b46bb, 859ee259, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
0638cf22, e9db9a6c, b09e88ad, b09e88ad, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
d6ec873f, df4e52af, 76bea139, 76bea139, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
a60b12ee, 5b09ccce, c195b8c9, c195b8c9, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
401060fc, 81ce4848, 8268ad9e, 8268ad9e, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
8ab56d02, 27682a9a, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
ddf8a4b9, 263d0e61, c4b79f94, c4b79f94, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
9cf4d554, 35a79fc3, 93204ff5, 93204ff5, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
938a730b, f0ba591c, 44c98f8e, 44c98f8e, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
60093ee1, b8985652, d923573a, d923573a, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e93e6e2c, 190b095e, c2ced994, c2ced994, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
f0eb4389, 704f8a87, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
04fe9ac0, b9c37849, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
3e51cfbd, 7944cf41, 78214ce8, 78214ce8, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
66375f88, cc902056, f34e79cd, f34e79cd, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
dfc8ac43, 8c4ddb65, 2ca15dec, 2ca15dec, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
1ccf18e1, d004fc0b, ad572973, ad572973, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
dc29e040, b8e34bb0, 5596d412, 5596d412, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
3530d885, 47a3f33e, 3d6283ca, 3d6283ca, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
1c53a3cd, cc8b8fa4, a966c161, a966c161, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
c10d535a, f01c6f0e, 71acb833, 71acb833, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
19095f46, 22199aad, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
837d72b4, 1c4e5408, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
faa8de8b, 3f6005d5, fa93c693, fa93c693, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
2fb81f30, 8d79a3a0, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
c9dd847f, 19137bfb, a37f3cba, a37f3cba, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
7f800000, 7fa9e45f, 7fc00000, 7fc00000, 	 2, 		0, 			0, 			1, 		1, 		0, 		1	
a2d7d692, ff4aa4f5, 62aada63, 62aada63, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
5fd148b0, 10f44f3a, 3147ba0c, 3147ba0c, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
6902024d, 6864fc10, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
87e8ca2e, a8c39859, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
8e29b51d, 315aa889, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
48ec801b, c3c16600, cd32aad0, cd32aad0, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e22db563, b957356d, 5c120796, 5c120796, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
9823b6d3, 250f1e6c, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
bed1379e, 64e2f962, e4397ee9, e4397ee9, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
5bba582b, 4d8b5957, 69caddce, 69caddce, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
662c752e, 272eb720, 4deb6605, 4deb6605, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
aa1efa02, 19517e18, 8402186a, 8402186a, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
048a9000, f26522b5, b7780b33, b7780b33, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6f69a1a7, 2527e79d, 55193bd4, 55193bd4, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
b5233ac4, 43930ad3, b93b834b, b93b834b, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
771d92a5, 7dc79d49, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
022f9e28, 6126350d, 23e409e5, 23e409e5, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
8439a5e3, 3d64c395, 8225e594, 8225e594, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
06f4128e, 025c5458, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
39ad542d, bebf9bdb, b901bb54, b901bb54, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
716db0c1, 082744d1, 3a1b4e32, 3a1b4e32, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
7d27e37c, abaa7498, e95f930f, e95f930f, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
249ce084, 711a1ce6, 563ce189, 563ce189, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
6ffb4d49, 5fd9c3d0, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
42023341, 85e87b53, 886c7a58, 886c7a58, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e827c53d, a37b4fd7, 4c24b2b5, 4c24b2b5, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
253c9979, abc84fc7, 919392ad, 919392ad, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
9f0fb8e8, 67399aad, c6d066ed, c6d066ed, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
ad86f729, a79a2f21, 15a2930e, 15a2930e, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
6f8848b8, 86859017, b68e34fa, b68e34fa, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
9ae47b18, 221fbe57, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
941e26a7, ade0d7c4, 028ae71d, 028ae71d, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
7b5cef7b, a783f4e7, e363c3d0, e363c3d0, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
9ea7c5c1, da6d6a71, 399b97d5, 399b97d5, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
06b32d58, e3d6f763, ab16750e, ab16750e, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
1ea472ef, 8b0d82c8, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
5eb8df88, 827971b9, a1b4238c, a1b4238c, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
7639008a, ccad34fd, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
5d8edc21, 0c4acaca, 2a6255b8, 2a6255b8, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
23c1e37d, 051f98b8, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
cad0a1ec, 156886ca, a0bd8098, a0bd8098, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
30e8a995, bcb40bb2, ae23a1de, ae23a1de, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
2fe38743, bed2739a, af3b0bb4, af3b0bb4, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
beef3efe, a04d0c0b, 1fbfa0b2, 1fbfa0b2, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
a1cb61da, f5c15933, 58199ba2, 58199ba2, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
12357638, fcdbdbdf, cf9bd7fd, cf9bd7fd, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
9637371e, d62fae59, 2cfb76e9, 2cfb76e9, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
f4a98a9e, f81ae708, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
bf76b0e2, f5a576ec, 759f729a, 759f729a, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
f6989081, 87ea1726, 3f0b81e1, 3f0b81e1, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
6fc10b6c, e79bb21b, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
c1bffa44, dc32a37d, 5e85f69d, 5e85f69d, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
0bc8accd, 67ed3ac6, 3439f60c, 3439f60c, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
97657e20, 13d65e12, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
e0108d12, 9ac20bc9, 3b5b231e, 3b5b231e, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
1c002d04, 07ccb31c, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
a12fcd70, f1793ed0, 532b29f4, 532b29f4, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
96954983, 44352ca5, 9b534e05, 9b534e05, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
103c4349, d7ee4889, a8af3be6, a8af3be6, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
8b432ba0, 0e69bb91, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
6ca61e52, 76b7304e, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
7ce028df, 95e6325a, d34990d0, d34990d0, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
5f3c41d9, 668bc737, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
fa4aa287, 24373200, df1101c3, df1101c3, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
f4e0e40f, 5159cf7c, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
55fc0097, 0def0531, 246b49a9, 246b49a9, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
1902efa2, 764d080f, 4fd1bc07, 4fd1bc07, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
