	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
191e7bd3, 5d7b10eb, 371b6de1, 371b6de1, 	 2, 		0, 			0, 			1, 		0, 		0 
b471a080, 6787fd82, dc805aea, dc805aea, 	 2, 		1, 			1, 			1, 		0, 		0 
1220b4f0, 8cbab588, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
e9ba5b21, 82364657, 2c84affd, 2c84affd, 	 2, 		1, 			1, 			1, 		0, 		0 
8b4a0d5d, 5c8b9f75, a85c6639, a85c6639, 	 2, 		0, 			1, 			1, 		0, 		0 
44b1322e, fa759127, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
0ac60e8e, d26b6078, 9db619ff, 9db619ff, 	 2, 		1, 			1, 			1, 		0, 		0 
1c040416, 46a0d23d, 2325ddf1, 2325ddf1, 	 2, 		0, 			0, 			1, 		0, 		0 
39486b4b, 6bae9b3c, 6588b274, 6588b274, 	 2, 		1, 			1, 			1, 		0, 		0 
8660d49c, b4e912c4, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
b26eed61, ab658275, 1e563419, 1e563419, 	 2, 		1, 			0, 			1, 		0, 		0 
b27dc8d3, bb7a5224, 2e78278c, 2e78278c, 	 2, 		0, 			0, 			1, 		0, 		0 
175445a2, 553f9aef, 2d1ee06b, 2d1ee06b, 	 2, 		1, 			1, 			1, 		0, 		0 
46cdbb67, 052c31cc, 0c8a61ee, 0c8a61ee, 	 2, 		0, 			0, 			1, 		0, 		0 
0d755e5e, 5457f012, 224ef85a, 224ef85a, 	 2, 		1, 			1, 			1, 		0, 		0 
652bc73b, eaa3991f, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
d866ec14, 14c054f2, adad7daf, adad7daf, 	 2, 		1, 			1, 			1, 		0, 		0 
82d0f992, f5f41063, 39473b3f, 39473b3f, 	 2, 		1, 			0, 			1, 		0, 		0 
329da920, 97f7dc82, 8b18a5fc, 8b18a5fc, 	 2, 		0, 			1, 			1, 		0, 		0 
fc6a0f44, 036445f0, c050b58b, c050b58b, 	 2, 		0, 			0, 			1, 		0, 		0 
0561b3f0, e421727d, aa0e571b, aa0e571b, 	 2, 		0, 			1, 			1, 		0, 		0 
cf92ea24, ebc725e9, 7be49387, 7be49387, 	 2, 		0, 			0, 			1, 		0, 		0 
3883a4f6, 2b77b551, 247ec2cd, 247ec2cd, 	 2, 		0, 			1, 			1, 		0, 		0 
421ce288, 54126178, 56b369d9, 56b369d9, 	 2, 		1, 			1, 			1, 		0, 		0 
dd7e728e, 189ce808, b69bf46f, b69bf46f, 	 2, 		0, 			1, 			1, 		0, 		0 
8a75f0bd, 2b23414b, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
74ffac95, 52fb1aa7, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
bc1d5c82, c739d114, 43e470bd, 43e470bd, 	 2, 		1, 			0, 			1, 		0, 		0 
8f71a810, eafecadb, 3af0843d, 3af0843d, 	 2, 		0, 			1, 			1, 		0, 		0 
d0d1c210, 8edca1c9, 2034c755, 2034c755, 	 2, 		0, 			1, 			1, 		0, 		0 
9d488480, a984024f, 074ecc41, 074ecc41, 	 2, 		1, 			1, 			1, 		0, 		0 
b7b72316, e2616c72, 5aa1436a, 5aa1436a, 	 2, 		1, 			1, 			1, 		0, 		0 
a8a54017, fbf5d387, 651eaee0, 651eaee0, 	 2, 		1, 			1, 			1, 		0, 		0 
127b5280, ea646be8, bd603f6a, bd603f6a, 	 2, 		0, 			1, 			1, 		0, 		0 
4bb790a0, 3fec57c5, 4c297842, 4c297842, 	 2, 		1, 			1, 			1, 		0, 		0 
cc2f0fcd, 94f4a9c2, 21a74f25, 21a74f25, 	 2, 		0, 			1, 			1, 		0, 		0 
05d1dc55, 3e648ce7, 04bb5bbd, 04bb5bbd, 	 2, 		1, 			0, 			1, 		0, 		0 
672103cb, e9352266, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
7cad3e26, 7e03cfaf, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
b3f332e3, 2f14209b, a38cb865, a38cb865, 	 2, 		1, 			1, 			1, 		0, 		0 
c0fbeac6, a65b5021, 27d7d0b1, 27d7d0b1, 	 2, 		0, 			1, 			1, 		0, 		0 
3ff66e95, fd4b894b, fdc3edda, fdc3edda, 	 2, 		1, 			0, 			1, 		0, 		0 
bba63a55, aceb2596, 2918aff3, 2918aff3, 	 2, 		1, 			1, 			1, 		0, 		0 
77ec75d7, d76ea31a, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
595d3f37, 3d3e1c69, 57244d78, 57244d78, 	 2, 		0, 			1, 			1, 		0, 		0 
1c6256ac, 2bfa1a5b, 08dd1ff1, 08dd1ff1, 	 2, 		0, 			1, 			1, 		0, 		0 
c952ea2b, 1c354f41, a61560dd, a61560dd, 	 2, 		0, 			1, 			1, 		0, 		0 
cdf6a5dc, 4d4fbf14, dbc82836, dbc82836, 	 2, 		1, 			1, 			1, 		0, 		0 
5f419606, e6f8959a, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
cce585d0, 0c818460, 99e83e3a, 99e83e3a, 	 2, 		1, 			1, 			1, 		0, 		0 
6f37b056, 2fa3f66d, 5f6b4c30, 5f6b4c30, 	 2, 		1, 			1, 			1, 		0, 		0 
9cf2446e, 4f3e0983, acb3d7cb, acb3d7cb, 	 2, 		0, 			0, 			1, 		0, 		0 
3f9da06e, 9bdafa29, 9c06d4a6, 9c06d4a6, 	 2, 		1, 			0, 			1, 		0, 		0 
206006be, e712b5d1, c80062f5, c80062f5, 	 2, 		0, 			0, 			1, 		0, 		0 
f4891637, 69db009f, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
71ae781a, e4a5c10a, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
61caeab5, ac7adbed, cec6d788, cec6d788, 	 2, 		0, 			1, 			1, 		0, 		0 
8cbbbb51, a5c7c420, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
6547518b, b6d457b8, dca553d4, dca553d4, 	 2, 		0, 			0, 			1, 		0, 		0 
3d7722ae, 5ea03271, 5c9aa65e, 5c9aa65e, 	 2, 		1, 			0, 			1, 		0, 		0 
c01d2197, 8104bbde, 01a2f143, 01a2f143, 	 2, 		0, 			1, 			1, 		0, 		0 
67206489, 8f82b5d8, b723c9f8, b723c9f8, 	 2, 		1, 			1, 			1, 		0, 		0 
8f0fd662, cb371720, 1acdbe7c, 1acdbe7c, 	 2, 		1, 			0, 			1, 		0, 		0 
9f992deb, 7e05b053, de1ffcb9, de1ffcb9, 	 2, 		1, 			1, 			1, 		0, 		0 
d589e0ce, 5e2a5e21, f43783f7, f43783f7, 	 2, 		0, 			1, 			1, 		0, 		0 
780b192c, e8228394, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
b6fad88c, e483e097, 5c0138e1, 5c0138e1, 	 2, 		0, 			0, 			1, 		0, 		0 
c02710c4, 1762a60b, 9813e92a, 9813e92a, 	 2, 		0, 			0, 			1, 		0, 		0 
a1a2172a, 8b0bb8e0, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
25f93352, e27132d0, c8eacac7, c8eacac7, 	 2, 		1, 			1, 			1, 		0, 		0 
599c0b32, 4ffaa813, 6a18c961, 6a18c961, 	 2, 		1, 			1, 			1, 		0, 		0 
b0f70149, 80ce4e1c, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
c0f5754f, b15a6b8c, 32d16d03, 32d16d03, 	 2, 		1, 			0, 			1, 		0, 		0 
20a762fa, 06f99635, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
74a9817e, c8f7e31c, fe242251, fe242251, 	 2, 		1, 			1, 			1, 		0, 		0 
afa1a85d, 8f209202, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
064355e4, b65491b1, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
a73a91a1, f02e1721, 57fdbfad, 57fdbfad, 	 2, 		0, 			1, 			1, 		0, 		0 
3dbea278, 34b76977, 330894ad, 330894ad, 	 2, 		0, 			0, 			1, 		0, 		0 
e4ce850e, d5cc5526, 7b24d6b7, 7b24d6b7, 	 2, 		1, 			1, 			1, 		0, 		0 
97a3847d, 7f14a3f5, d73de2a5, d73de2a5, 	 2, 		0, 			1, 			1, 		0, 		0 
8648cb0a, 22788b11, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
62258b15, 9da4f30d, c055548a, c055548a, 	 2, 		1, 			1, 			1, 		0, 		0 
d7c233ae, 4939d824, e18cfb50, e18cfb50, 	 2, 		1, 			1, 			1, 		0, 		0 
29ccddd3, 0f28d13b, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
055759ba, 6bc89781, 31a8bd8b, 31a8bd8b, 	 2, 		1, 			1, 			1, 		0, 		0 
f29b9184, 480f51e7, fb2e301d, fb2e301d, 	 2, 		0, 			1, 			1, 		0, 		0 
3d6f0ffd, b1fb4c27, afeaabcb, afeaabcb, 	 2, 		0, 			1, 			1, 		0, 		0 
bf2b2282, 7583f530, f5306d22, f5306d22, 	 2, 		0, 			1, 			1, 		0, 		0 
5616f515, 99f158b8, b08e510a, b08e510a, 	 2, 		1, 			0, 			1, 		0, 		0 
cae67b11, ba31b1c8, 459ffb25, 459ffb25, 	 2, 		1, 			1, 			1, 		0, 		0 
e4b168ef, ca507065, 6f907326, 6f907326, 	 2, 		0, 			0, 			1, 		0, 		0 
8aff9dbf, be7a1b70, 09f9bb71, 09f9bb71, 	 2, 		1, 			1, 			1, 		0, 		0 
3d26c129, f751c513, f508a412, f508a412, 	 2, 		0, 			1, 			1, 		0, 		0 
03dc5af2, 85508965, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
4b5a1145, d68fb87c, e274d998, e274d998, 	 2, 		0, 			1, 			1, 		0, 		0 
c975d7c2, 782f8cd0, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
52fa92d6, 7ac04217, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
580bc950, b7a15cba, d030387b, d030387b, 	 2, 		0, 			1, 			1, 		0, 		0 
67e50cb2, 3244ae3e, 5aaff99e, 5aaff99e, 	 2, 		0, 			1, 			1, 		0, 		0 
b5046541, 910ef85a, 0693e135, 0693e135, 	 2, 		0, 			1, 			1, 		0, 		0 
703eb627, 9650193b, c71b06cc, c71b06cc, 	 2, 		0, 			1, 			1, 		0, 		0 
a8ffe8f3, 0a65e968, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
e27a3bda, df30a011, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
7ca21438, f68a27a6, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
c32e2d42, f703c9b8, 7ab354ce, 7ab354ce, 	 2, 		1, 			1, 			1, 		0, 		0 
170fac88, 49320996, 20c7d6af, 20c7d6af, 	 2, 		1, 			0, 			1, 		0, 		0 
e30d7cdf, d4ab4c80, 783d5961, 783d5961, 	 2, 		1, 			0, 			1, 		0, 		0 
a3e9e5c3, 05cb8e3a, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
2600d61b, 9b15b26d, 8196acd3, 8196acd3, 	 2, 		1, 			1, 			1, 		0, 		0 
04bc91ab, a5206cfb, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
1934a7ce, b66c31c2, 9026adcf, 9026adcf, 	 2, 		1, 			1, 			1, 		0, 		0 
9660d24b, 6855b712, bf3bafbf, bf3bafbf, 	 2, 		1, 			0, 			1, 		0, 		0 
c25240b5, 625b3de6, e5341032, e5341032, 	 2, 		0, 			1, 			1, 		0, 		0 
c2ae5545, fe3e57d5, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
bf44c395, 44ecfe55, c4b627c9, c4b627c9, 	 2, 		1, 			1, 			1, 		0, 		0 
24db0253, 0841d8a5, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
22654927, 49c21528, 2cadd462, 2cadd462, 	 2, 		0, 			1, 			1, 		0, 		0 
5c5c116a, 2b3ad42d, 48209b0c, 48209b0c, 	 2, 		0, 			0, 			1, 		0, 		0 
d01e84ea, 8619fa43, 16beb0ce, 16beb0ce, 	 2, 		0, 			1, 			1, 		0, 		0 
fe59f9bc, 8c222eba, 4b0a17d2, 4b0a17d2, 	 2, 		0, 			1, 			1, 		0, 		0 
02a1e480, 9b5c01e9, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
30da56f6, 234aef2c, 14ad149a, 14ad149a, 	 2, 		1, 			1, 			1, 		0, 		0 
b8502755, 933fcd3c, 0c1bf438, 0c1bf438, 	 2, 		1, 			1, 			1, 		0, 		0 
bf943f20, 487b416f, c8917fc9, c8917fc9, 	 2, 		1, 			1, 			1, 		0, 		0 
9e0969fe, bd195a24, 1ba4a176, 1ba4a176, 	 2, 		1, 			1, 			1, 		0, 		0 
38446afa, 0241c6ac, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
344cbd6a, fcf677cb, f1c51dd3, f1c51dd3, 	 2, 		0, 			1, 			1, 		0, 		0 
4dbd5540, b9aa03d9, c7fb7aea, c7fb7aea, 	 2, 		1, 			1, 			1, 		0, 		0 
28229feb, 492a4e29, 31d85fb1, 31d85fb1, 	 2, 		1, 			1, 			1, 		0, 		0 
178ab874, 77c048ee, 4fd063b7, 4fd063b7, 	 2, 		1, 			1, 			1, 		0, 		0 
9d76584c, 0662ba08, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
7c1c360c, b38fd0e4, f02f8350, f02f8350, 	 2, 		0, 			1, 			1, 		0, 		0 
d7059846, 7b807a53, ff800000, ff800001, 	 2, 		0, 			0, 			0, 		1, 		0 
483ce0c6, d7a50772, e07384bc, e07384bc, 	 2, 		1, 			1, 			1, 		0, 		0 
cd771bc9, 8ed8de6f, 1cd15626, 1cd15626, 	 2, 		1, 			1, 			1, 		0, 		0 
2e5071e4, 8c3ab2ee, 80000000, 80000001, 	 2, 		0, 			0, 			0, 		0, 		1 
036a6667, d89ff879, 9c92791c, 9c92791c, 	 2, 		1, 			1, 			1, 		0, 		0 
dfff6f32, 92fc387d, 337ba9d2, 337ba9d2, 	 2, 		0, 			1, 			1, 		0, 		0 
7aba408f, 5f21cb44, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
84dac822, c172bc87, 06cf724e, 06cf724e, 	 2, 		0, 			1, 			1, 		0, 		0 
84583e24, 85a5e2a5, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
bb8a3835, ce8aa070, 4a95b1d8, 4a95b1d8, 	 2, 		0, 			1, 			1, 		0, 		0 
22b650a2, dfb4c25b, c300bb1c, c300bb1c, 	 2, 		1, 			1, 			1, 		0, 		0 
da3b5b35, 40299906, daf83e68, daf83e68, 	 2, 		1, 			1, 			1, 		0, 		0 
c8b1f0f7, fccdad23, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0 
e54f9382, 42485e97, e82277f1, e82277f1, 	 2, 		0, 			1, 			1, 		0, 		0 
b28f71a0, 817fc6b8, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
3bfc0c71, ae0c8ea6, aa8a6341, aa8a6341, 	 2, 		0, 			1, 			1, 		0, 		0 
