	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
b35c7cc9, ac8c38a8, 20718a13, 20718a13, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
b013c591, 4b4b4d73, bbeab4be, bbeab4be, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
5b34a62c, 709f1041, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
04f44b9e, 2b98568b, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
5cd9d2d7, f94aff1e, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
0c6c60bf, 844a7bcc, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
7aca2700, 52ca8be7, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
b78bcc15, 67e64fd2, dffb89e4, dffb89e4, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
fafd3f9b, 34b900b2, f03703a8, f03703a8, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
a5c0fcc7, 44063b2c, aa4a61d8, aa4a61d8, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
730ef135, ff800000, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
23b09bbd, a887736d, 8cbae384, 8cbae384, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
5b623087, 26917479, 42808465, 42808465, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
2db66cca, 5bc92ee8, 4a0f5cd7, 4a0f5cd7, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
c59446e7, fed2d330, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
3a9630d2, 0a20ac9d, 053c8790, 053c8790, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ff1790be, d320b3cd, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
57227553, 90d5f548, a887c747, a887c747, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
8a2e6bb5, 94fa1132, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
101a94a6, 6abdf62e, 3b6568ca, 3b6568ca, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
1deed56a, c1c0548c, a0336ef1, a0336ef1, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6417fc7d, 2496e25f, 493328ad, 493328ad, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
fef9932d, 92537602, 51ce2759, 51ce2759, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
3b496beb, a2599d70, 9e2b385a, 9e2b385a, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
175a0ce0, ce5aad40, a63a4288, a63a4288, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
479a76a3, 26b99ee7, 2edfff38, 2edfff38, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
4d72d241, e9602dbd, f754a35c, f754a35c, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
668f9ffe, a2201a06, c933a531, c933a531, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
cfc8f882, e961af8d, 79b12c3a, 79b12c3a, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
c8e44bb7, eea0f0c6, 780f8609, 780f8609, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
119c77ee, 0fcca68d, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
bdee2631, 5d45aa6f, dbb7e1f1, dbb7e1f1, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6636b385, 4cfe23db, 73b55fb4, 73b55fb4, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
b639c3ff, a3b4e5a4, 1a834472, 1a834472, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
630fe54b, 53e62a27, 77815fb2, 77815fb2, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
b4bd129e, b42185e8, 296e9736, 296e9736, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
cf84e492, 6c92f26c, fc989067, fc989067, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
2feeb35b, cf748454, bfe3fe56, bfe3fe56, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
c430f511, c25b8eb0, 4717c447, 4717c447, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
f2e4128d, ef94c32c, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
4f079889, 4a4804e2, 59d3e382, 59d3e382, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ec0a2c6e, e102802c, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
b30337f4, e9218c9f, 5ca59c89, 5ca59c89, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
c6feb48c, 60b7ad91, e836bfc1, e836bfc1, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
86fe10a5, b74e0c23, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
97b4a480, df44add3, 378ac89a, 378ac89a, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
0ae57f32, 9d00916c, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
f73eeeb9, 4589ac9b, fd4d5cfa, fd4d5cfa, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
8964f683, 27bfbdfc, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
824378e3, 568c39b4, 99562457, 99562457, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
0fa251d5, 6e5ef463, 3e8d5deb, 3e8d5deb, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
b3aef213, 41041316, b53483ba, b53483ba, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
34c06416, 88cdd8ba, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
fde3510e, 80000000, 00000000, 00000000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
535eaf6d, f0859478, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
4d3f0785, 7568ef3d, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
cfd0e50b, e2986e29, 72f8c3c4, 72f8c3c4, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
1049537d, 289ca814, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
6bb1abe2, e921d3a6, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
09f956da, c94000ff, 93bb021c, 93bb021c, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
7aba9002, 90026aca, cb3e15e8, cb3e15e8, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
f1f09cba, e87a74b8, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
377d8461, 996ca167, 916a55e0, 916a55e0, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
3ddbdc2b, e41fc2d5, e2893513, e2893513, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ff800000, 9e24e6e6, 7f800000, 7f800000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
928179a7, 1d040d34, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
8c3d34cc, 828e0906, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
8d123d6b, db1c584d, 28b29fbc, 28b29fbc, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
6e9cd7ff, e5af969f, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
0f2b8895, 783939f2, 47f8390e, 47f8390e, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
a26fb619, d84a6167, 3b3d80e4, 3b3d80e4, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
41bc8647, 3be71fcd, 3e2a3495, 3e2a3495, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
a0d94475, 60c4e774, c2271cd9, c2271cd9, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
0050916a, 41d92ea5, 00000000, 00000000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
80000000, 00000000, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
7e6474dd, 6f0e7968, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
96f382e9, 943eb39c, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
fa10abfb, e316559e, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
99ed6034, 2e55893b, 88c6004b, 88c6004b, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
ee293fc3, c6ba0791, 7575faa8, 7575faa8, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
d9ebf15b, 27e7d34f, c255a98a, c255a98a, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
aa6bc534, 67059b2a, d1f618b7, d1f618b7, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
f309a9ff, cd334461, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
19d8a70a, c0fce3f2, 9b560557, 9b560557, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
0fbd4788, c3eacef9, 942d9c6a, 942d9c6a, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
5084572a, 2e24037e, 3f29934a, 3f29934a, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
4bf9fe28, 2273322a, 2eed7d3c, 2eed7d3c, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
ff913d27, d64700a0, 7fc00000, 7fc00000, 	 2, 		0, 			0, 			1, 		1, 		0, 		1	
6f038312, 705c8f81, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
61bf2434, fb54f06a, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
ce25fadf, a322d0fb, 31d3207f, 31d3207f, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
7714d175, f9e8b247, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
3a80e314, 9364539a, 8e65e8aa, 8e65e8aa, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
f3df6e68, f5a3fa34, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
4729593a, f2dec24f, fa935beb, fa935beb, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
9fe9b5e7, eb3df897, 4bad6e3d, 4bad6e3d, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
dfc67fdd, 8c122fb2, 2c62b3cf, 2c62b3cf, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
eb3d9522, 14a493dd, c073c215, c073c215, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
765c197f, fe693e58, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
0740b53e, db58f011, a3234da4, a3234da4, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
585af1fa, aec73dd8, c7aa66fe, c7aa66fe, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
36ef1168, 0bf78cea, 03672d63, 03672d63, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
8b12a34c, 1526c8ad, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
9b1b4b5f, c7a0773b, 2342aede, 2342aede, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6a530fe6, 99f365c1, c4c8abfc, c4c8abfc, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
e197f24c, 3e3d7424, e060e5a3, e060e5a3, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
80000000, 80000000, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
ce9a8253, 789698e0, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
7f30aae3, 75ed1baa, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
609cc2b4, 01cd7fcb, 22fbac56, 22fbac56, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
d04cf97c, 1fa2dab9, b0826502, b0826502, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
4404e6cc, 7cf67110, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
2ef7a83d, c3cc486b, b345a020, b345a020, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
67c83388, 853ab69c, ad920440, ad920440, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e9cb4784, a24aeb44, 4ca1213e, 4ca1213e, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
2c35f4fb, 6862d330, 55213860, 55213860, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
c231bba6, 804eb4c2, 00000000, 00000000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
130e5616, 59d98929, 2d71e677, 2d71e677, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
b68844c1, 29598848, a06795a5, a06795a5, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
5cd92ff0, 43f2e0dc, 614e0e15, 614e0e15, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
bfc86c32, 27898b17, a7d75d98, a7d75d98, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
18e61920, 69a39bcb, 43130e07, 43130e07, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
4b620ccc, 91fc8aac, 9ddeff0c, 9ddeff0c, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
b0a1fff3, c8e4f8aa, 3a10e54f, 3a10e54f, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
f8fc3973, b93e4922, 72bb7ab1, 72bb7ab1, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e9620957, 803e04e6, 00000000, 00000000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
bd6cfc28, 3903f030, b6f446c3, b6f446c3, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
e9580887, 63fd3797, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
4532167d, 3625771a, 3be636b2, 3be636b2, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
6d2103cb, b43e4089, e1ef52d0, e1ef52d0, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
b0157412, 29d5d62c, 9a79ad38, 9a79ad38, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
03c15e92, ae5c0f3b, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
51ee8030, 43e03406, 5650e0a1, 5650e0a1, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
b6205a48, bd1be4fb, 33c34c2e, 33c34c2e, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
fada522d, a0888cff, 5be8e7cc, 5be8e7cc, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
58dbc640, 18f737ad, 32543c13, 32543c13, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
d329ad65, 53c30e19, e781486c, e781486c, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
6a9cb892, 7aeead5c, 7f800000, 7f800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
4623c066, fd8185f3, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
ff800000, befbc410, 7f800000, 7f800000, 	 2, 		0, 			0, 			0, 		0, 		0, 		0	
ebbc23ee, 7f800000, ff800000, ff800000, 	 2, 		0, 			0, 			1, 		1, 		0, 		0	
f9301d05, 376a9a56, f12164b4, f12164b4, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
fe7be5f9, 90442e99, 4f4109ec, 4f4109ec, 	 2, 		1, 			0, 			1, 		0, 		0, 		0	
80000000, 80000000, 00000000, 00000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
bfeab014, 00000000, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
9f09347b, c05b136b, 1fead49a, 1fead49a, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
17f35290, 939e4e54, 80000000, 80000000, 	 2, 		0, 			0, 			1, 		0, 		1, 		0	
3f5b277f, 9093742b, 907c7642, 907c7642, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
4019dde3, 85b24ae3, 86565295, 86565295, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
3af7a0c0, 502a72eb, 4ba4dfe8, 4ba4dfe8, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
e0becbeb, a918f769, 4a6402f1, 4a6402f1, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
0125f353, dcd5bf8e, 9e8a8fa1, 9e8a8fa1, 	 2, 		1, 			1, 			1, 		0, 		0, 		0	
8f36b566, f54c0225, 45119a15, 45119a15, 	 2, 		0, 			0, 			1, 		0, 		0, 		0	
d4899bee, 15b13e14, aabe8c5d, aabe8c5d, 	 2, 		0, 			1, 			1, 		0, 		0, 		0	
