	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
b9c71bd7, 29a541ec, a4008837, a4008837, 	 3, 		0, 			1, 			1, 		0, 		0 
76c9a4f1, d2d1d107, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
99361ec5, 13ceec9e, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
61acd8ab, f7149c90, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
81e4283b, 94e064c2, 00000000, 00000001, 	 3, 		0, 			0, 			0, 		0, 		1 
177fa25e, 3368554e, 0b680054, 0b680054, 	 3, 		1, 			1, 			1, 		0, 		0 
58ab2113, 941b4137, ad4f913d, ad4f913d, 	 3, 		0, 			1, 			1, 		0, 		0 
9497e8e8, 405f547b, 95848603, 95848603, 	 3, 		1, 			0, 			1, 		0, 		0 
5035d41f, 10a237fe, 21667002, 21667002, 	 3, 		0, 			1, 			1, 		0, 		0 
a59ade1f, 96dab038, 00000000, 00000001, 	 3, 		0, 			0, 			0, 		0, 		1 
dab4f522, 304c0ae6, cb903b0b, cb903b0b, 	 3, 		0, 			1, 			1, 		0, 		0 
03c0697d, 0c0a151e, 00000000, 00000001, 	 3, 		0, 			0, 			0, 		0, 		1 
f3f07d88, 6e8f258e, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
6a03addc, d240c9e4, fcc6547b, fcc6547b, 	 3, 		1, 			0, 			1, 		0, 		0 
776eaa98, c866a5f7, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
6b58371c, 853a2a63, b11d3bd6, b11d3bd6, 	 3, 		1, 			1, 			1, 		0, 		0 
54b38406, ac56fbd1, c196c0f2, c196c0f2, 	 3, 		0, 			0, 			1, 		0, 		0 
b010d6a2, d4f1ba3d, 4588c36d, 4588c36d, 	 3, 		1, 			1, 			1, 		0, 		0 
d4356829, 8398b383, 18586a1b, 18586a1b, 	 3, 		0, 			0, 			1, 		0, 		0 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
1f395468, 9631bd8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
