	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
031b6b62, 28cc44bf, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
ad8e5681, 98218acb, 0633a326, 0633a326, 	 3, 		0, 			1, 			1, 		0, 		0 
2260c70a, 91e7829a, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
efbb6931, 02a25dfa, b2edbaba, b2edbaba, 	 3, 		0, 			1, 			1, 		0, 		0 
ac6d6df1, 438e5a7c, b08406e7, b08406e7, 	 3, 		0, 			1, 			1, 		0, 		0 
29aa1424, ee818a7d, d8ac2050, d8ac2050, 	 3, 		0, 			0, 			1, 		0, 		0 
80000000, 2dffab8c, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
00b6709b, e15c252f, a29ce344, a29ce344, 	 3, 		1, 			1, 			1, 		0, 		0 
fb65f98e, bd4b9994, 7936e6db, 7936e6db, 	 3, 		1, 			1, 			1, 		0, 		0 
df37c875, 84a44360, 246bd993, 246bd993, 	 3, 		1, 			1, 			1, 		0, 		0 
5229638a, 9d5481bb, b00c9c45, b00c9c45, 	 3, 		0, 			1, 			1, 		0, 		0 
e4a860bf, e69d8441, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
30042ba5, 80000000, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
77ac1446, 1bf77b0c, 54265a46, 54265a46, 	 3, 		0, 			1, 			1, 		0, 		0 
b40c3a29, fec52c95, 7358025b, 7358025b, 	 3, 		0, 			1, 			1, 		0, 		0 
39fce6cc, b3a6f2bb, ae24ed73, ae24ed73, 	 3, 		0, 			1, 			1, 		0, 		0 
ce4f9726, e934fc5d, 7812c2eb, 7812c2eb, 	 3, 		1, 			1, 			1, 		0, 		0 
0d59af5e, ab7e1169, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
4d6f9650, 578b2c36, 65823ffe, 65823ffe, 	 3, 		1, 			1, 			1, 		0, 		0 
ffe97c92, 80000000, 7fc00000, 00000000, 	 3, 		0, 			0, 			0, 		0, 		0 
ec76b95c, 0bc4df39, b8bdbd0c, b8bdbd0c, 	 3, 		1, 			1, 			1, 		0, 		0 
48865e40, e7fb15b3, f103c9cc, f103c9cc, 	 3, 		0, 			1, 			1, 		0, 		0 
a263076a, 5549b082, b832dd5a, b832dd5a, 	 3, 		1, 			0, 			1, 		0, 		0 
7fde691b, ff800000, 7fc00000, 7fc00000, 	 3, 		0, 			0, 			0, 		1, 		0 
658ef100, 15db567d, 3bf4f0ec, 3bf4f0ec, 	 3, 		1, 			0, 			1, 		0, 		0 
31a596ec, 0adf0d0f, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
77eaf238, b2203758, ea930a2d, ea930a2d, 	 3, 		1, 			1, 			1, 		0, 		0 
b793cc55, 271fef50, 9f38ac25, 9f38ac25, 	 3, 		0, 			1, 			1, 		0, 		0 
8a0f2c75, e2bd1eaa, 2d5389f2, 2d5389f2, 	 3, 		0, 			1, 			1, 		0, 		0 
94031dc0, deb38949, 3337e83c, 3337e83c, 	 3, 		0, 			0, 			1, 		0, 		0 
b03fdc8b, e0b82ea5, 518a097a, 518a097a, 	 3, 		0, 			1, 			1, 		0, 		0 
1a1bb872, 2a71e9f8, 051326f6, 051326f6, 	 3, 		0, 			0, 			1, 		0, 		0 
738c81a0, 36d4ccf4, 6ae997ac, 6ae997ac, 	 3, 		0, 			1, 			1, 		0, 		0 
9f73e515, 12d7759a, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
27ddc25e, ede0854c, d6427d8a, d6427d8a, 	 3, 		0, 			0, 			1, 		0, 		0 
1fb38617, 5736b5ad, 378020bc, 378020bc, 	 3, 		0, 			1, 			1, 		0, 		0 
2c0dba82, ef673d60, dc000545, dc000545, 	 3, 		1, 			1, 			1, 		0, 		0 
0fb296bb, ff800000, ff800000, ff800000, 	 3, 		0, 			0, 			0, 		0, 		0 
2e5c3660, da547914, c936c52e, c936c52e, 	 3, 		0, 			1, 			1, 		0, 		0 
cf219baf, 743a7152, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
43e1c81a, 0f429e34, 13aba52c, 13aba52c, 	 3, 		0, 			0, 			1, 		0, 		0 
ba2c47b1, 2c21a05c, a6d98a02, a6d98a02, 	 3, 		0, 			0, 			1, 		0, 		0 
57181d5c, be3282f5, d5d42474, d5d42474, 	 3, 		1, 			1, 			1, 		0, 		0 
b3e37f7e, 4de2add2, c2497105, c2497105, 	 3, 		0, 			0, 			1, 		0, 		0 
7bfe47f8, 0d97a0d3, 4a169c32, 4a169c32, 	 3, 		1, 			1, 			1, 		0, 		0 
f9057085, d49dff67, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
25eb0d5d, 24785e9e, 0ae40bd3, 0ae40bd3, 	 3, 		0, 			0, 			1, 		0, 		0 
fa90e493, af419207, 6a5b1df3, 6a5b1df3, 	 3, 		0, 			1, 			1, 		0, 		0 
bc22f16e, b65002a0, 330465d6, 330465d6, 	 3, 		0, 			0, 			1, 		0, 		0 
00e221d2, d4c9064a, 9631921c, 9631921c, 	 3, 		0, 			0, 			1, 		0, 		0 
00000000, 7fc15da1, 7fc00000, 00000000, 	 3, 		0, 			0, 			0, 		0, 		0 
63736ca3, 7d10f8b2, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
d78db231, 80ddc22a, 18f57c9a, 18f57c9a, 	 3, 		0, 			1, 			1, 		0, 		0 
4cc78609, c927ed6a, d682e179, d682e179, 	 3, 		1, 			0, 			1, 		0, 		0 
8c78fb97, 580232b6, a4fd4229, a4fd4229, 	 3, 		1, 			1, 			1, 		0, 		0 
82422a87, 950a3a6b, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
645d528f, 2132a2cd, 461a7027, 461a7027, 	 3, 		1, 			1, 			1, 		0, 		0 
9cffd6b4, 4bd1cebe, a951ace5, a951ace5, 	 3, 		1, 			0, 			1, 		0, 		0 
c6acafe6, ee4e4cbb, 758b294e, 758b294e, 	 3, 		0, 			1, 			1, 		0, 		0 
c32eaeae, 708b5411, f43e246a, f43e246a, 	 3, 		1, 			1, 			1, 		0, 		0 
53e05776, 34fbc851, 495ca54d, 495ca54d, 	 3, 		0, 			0, 			1, 		0, 		0 
55f5c3a8, ba905398, d10a8e4e, d10a8e4e, 	 3, 		1, 			1, 			1, 		0, 		0 
abb0775f, afec3047, 1c22cf53, 1c22cf53, 	 3, 		1, 			1, 			1, 		0, 		0 
e661edb2, 517a9d69, f85d2d0b, f85d2d0b, 	 3, 		0, 			1, 			1, 		0, 		0 
650b54d1, 9b6602f4, c0fa5f9e, c0fa5f9e, 	 3, 		0, 			1, 			1, 		0, 		0 
5295e7b4, feab0925, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
a6850b05, 67bffa38, cec78a85, cec78a85, 	 3, 		0, 			1, 			1, 		0, 		0 
fd9cfeb4, 2cc2cabb, eaeeeab0, eaeeeab0, 	 3, 		0, 			1, 			1, 		0, 		0 
1f2bf897, c5b2b711, a5701ba6, a5701ba6, 	 3, 		0, 			1, 			1, 		0, 		0 
2293bd83, b0bbb2f7, 93d8a56e, 93d8a56e, 	 3, 		0, 			0, 			1, 		0, 		0 
3c11220e, c6efaadc, c387dfa8, c387dfa8, 	 3, 		0, 			1, 			1, 		0, 		0 
d228156b, 51258465, e3d95976, e3d95976, 	 3, 		1, 			1, 			1, 		0, 		0 
e10d91d2, fd452f16, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
3ada581a, 0f8698e9, 0ae59912, 0ae59912, 	 3, 		0, 			1, 			1, 		0, 		0 
2c392059, 8904a341, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
3389026d, be3987a5, b24696b2, b24696b2, 	 3, 		1, 			1, 			1, 		0, 		0 
e0be1208, 261bdda3, c76772f2, c76772f2, 	 3, 		1, 			1, 			1, 		0, 		0 
4a4b7fe0, 633aeb31, 6e1495df, 6e1495df, 	 3, 		0, 			0, 			1, 		0, 		0 
fc0e14f9, 90e2f03c, 4d7be7b2, 4d7be7b2, 	 3, 		1, 			0, 			1, 		0, 		0 
f4d288ec, fab14980, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
5e7a357c, 66af4690, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
ffba292b, 00000000, 7fc00000, 80000000, 	 3, 		0, 			0, 			0, 		0, 		0 
2b29a1a3, 0b31d057, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
fcaa149a, 692abbf7, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
5b41cb6e, 6172fccf, 7d37f1af, 7d37f1af, 	 3, 		1, 			1, 			1, 		0, 		0 
9db8e885, 8c412a98, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
6dc90a35, 10b80c80, 3f108928, 3f108928, 	 3, 		0, 			0, 			1, 		0, 		0 
04cfa402, 1dcb493f, 00000000, 00000000, 	 3, 		0, 			0, 			1, 		0, 		1 
833d7e3c, 754a62c7, b915ceb8, b915ceb8, 	 3, 		1, 			1, 			1, 		0, 		0 
6bbe8856, e5e72f71, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
6fc276e6, f4693325, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
5b9d8a08, f9733627, ff800000, ff800000, 	 3, 		0, 			0, 			1, 		1, 		0 
8174bb1d, e636c41b, 282eb880, 282eb880, 	 3, 		1, 			1, 			1, 		0, 		0 
0fc82ef8, cdc14802, 9e1723b7, 9e1723b7, 	 3, 		1, 			1, 			1, 		0, 		0 
4eb4746c, 63f2042a, 732a98fe, 732a98fe, 	 3, 		1, 			0, 			1, 		0, 		0 
3aabd0af, 411e6f39, 3c54aae4, 3c54aae4, 	 3, 		0, 			1, 			1, 		0, 		0 
a4089f18, 07c21b7e, 80000000, 80000000, 	 3, 		0, 			0, 			1, 		0, 		1 
3c9486ba, dffd83b2, dd13158e, dd13158e, 	 3, 		0, 			0, 			1, 		0, 		0 
59c8f88a, cc239cb7, e6807146, e6807146, 	 3, 		1, 			1, 			1, 		0, 		0 
43ac6735, 7f2e843f, 7f800000, 7f800000, 	 3, 		0, 			0, 			1, 		1, 		0 
