	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
a138b99e, 8324eae1, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
4058d3fa, 0a527ef7, 0b32496d, 0b32496d, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
ae047811, e95eebe5, 57e6b45f, 57e6b45f, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
c4796f01, 252c0a20, aa27a072, aa27a072, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
1e23680b, 30b05c61, 0f6124fe, 0f6124fe, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
ffa92bd5, 7fed5af2, 7fc00000, 7fc00000, 	 4, 		0, 			0, 			1, 		1, 		0, 		1	
8fb1caa0, 5f552275, af940585, af940585, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
2f50ed0a, 67f3878c, 57c6bfa0, 57c6bfa0, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
237ac7e1, c210f3b1, a60dff28, a60dff28, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
7d2f9650, 6fb3757e, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
8a826053, 8539570a, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
23d71305, 45f8cdfb, 2a51077a, 2a51077a, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
37736c3f, 805161c6, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
53b28778, 034df0ea, 178f9e7d, 178f9e7d, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f33f1703, 29e7b0db, ddacf1c7, ddacf1c7, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
77362d8c, 32e36064, 6aa1cefb, 6aa1cefb, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
8bedd09e, e0db49da, 2d4bb612, 2d4bb612, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
a6044303, ff800000, 7f800000, 7f800000, 	 4, 		0, 			0, 			0, 		0, 		0, 		0	
da628c09, 5997a73c, f4863498, f4863498, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
8e2a2741, dabb8dfe, 2979521a, 2979521a, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
cc5d2996, d1dd0f82, 5ebefa4c, 5ebefa4c, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
6458cfe0, b8292be5, dd0f4668, dd0f4668, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
4eb67fc9, cfd339c7, df169483, df169483, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
d24ee5a4, faa259fa, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
9031f98e, 53bff8db, a4857633, a4857633, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
00de09a0, 13262a01, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
7287f117, 0724b3b1, 3a2eebbd, 3a2eebbd, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
3b7c3c0e, 0c226e2e, 08200a90, 08200a90, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
38b5b20b, 52f6a4c4, 4c2f0e08, 4c2f0e08, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
597b34c8, 3e7e3f57, 58797c86, 58797c86, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
13f54fe6, 940da111, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d82538ea, 1432f41f, ace6fe42, ace6fe42, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
83537e79, b80fcb60, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
92adca0b, e04ed62a, 338c69f8, 338c69f8, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
a7406016, 72422b1c, da11e936, da11e936, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
10aebae6, 5d5b1df1, 2e958e52, 2e958e52, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
2e9bf28d, d6f0e48a, c612be9c, c612be9c, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
42d3a57d, e4828852, e7d7d57a, e7d7d57a, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
a1a5a503, cee2efe0, 3112d6e3, 3112d6e3, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
02c09df3, 7d3854f9, 408ab176, 408ab176, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
0614aa98, 7211c715, 38a9507a, 38a9507a, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
78dfdcd9, bc04a396, f567f9d9, f567f9d9, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
9dfae474, 435049b9, a1cc21df, a1cc21df, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
635eaa43, d61555fe, fa01e3e4, fa01e3e4, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
6eb45629, 17cd861b, 4710c777, 4710c777, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
d16f0210, d67c5c49, 686b9c31, 686b9c31, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
fcb1bb7f, fc0b08e7, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
be7d2ec0, 5dd5ff8a, dcd3a4a0, dcd3a4a0, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
461bc6a3, e6d4a178, ed8162c0, ed8162c0, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
db11371e, 03f5fad9, 9f8b880b, 9f8b880b, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
73d3daa6, 996fc6b4, cdc66d91, cdc66d91, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
1084e7e9, 0ec6969c, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
511b08e8, 292e34de, 3ad30024, 3ad30024, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
043ece24, 45654b49, 0a2ae683, 0a2ae683, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
a93b3c70, 7ab9b64a, e487d400, e487d400, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
8d3c3676, ac516d3f, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
4c37e7d1, dd69be26, ea27ea97, ea27ea97, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
01743073, cbdaf913, 8dd0ded7, 8dd0ded7, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
4c9857d2, 91c12ca7, 9ee5e990, 9ee5e990, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
b68d7200, 0c103300, 831f589b, 831f589b, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f0b3f0af, de31bb8a, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
2c61af1e, 6a53ae3a, 573a9cee, 573a9cee, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
20b6dc20, 6f73d726, 50ae2ca0, 50ae2ca0, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
eb989d3d, 3142cb50, dd6840b9, dd6840b9, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
34a43db0, 69993735, 5ec49893, 5ec49893, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
26ee1b48, ebe7aba7, d3577a46, d3577a46, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
9e876ab3, a3c2b3aa, 02cdfbca, 02cdfbca, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
55c9b1de, 1f455969, 359b7c51, 359b7c51, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
158bd83f, 28ccb323, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
582d70e2, ef44e79a, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
310e86eb, 179b7058, 092d1479, 092d1479, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
b54f381c, 07e0741d, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
b5e9e015, 1371a733, 89dcc4b4, 89dcc4b4, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
01e5b6ef, 091c1202, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
df978871, b1575b18, 517ef305, 517ef305, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
cab0b2f6, f49d5a6c, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
fb8487bd, ea661251, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
0654dbad, 2bbc0086, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d0e4daa2, e827e019, 799612f5, 799612f5, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
ae7dcbab, 6188c6c8, d0879945, d0879945, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
47d4f12f, ca9ca894, d3024f32, d3024f32, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
ead5497b, 03fbf805, af51edaf, af51edaf, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
98625a9f, f70256c2, 4fe67d75, 4fe67d75, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
c1eab56f, defd7d51, 61686834, 61686834, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
e229db2f, 0bba006d, ae76d311, ae76d311, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
b63ef71c, 002d3056, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
9f547159, 0e8da6ab, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d538810b, ad20c339, 42e7bab5, 42e7bab5, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
8413b312, 20544184, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
ecf86cad, 3bfb8acc, e974193e, e974193e, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
50e45bbd, df691df3, f0cff236, f0cff236, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
df52fa7b, 4e6952e6, ee404a4c, ee404a4c, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
5da3304d, 96ad07a4, b4dc9906, b4dc9906, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
2639d186, b74070ad, 9e0baeee, 9e0baeee, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
c13d2e4e, 598cf11e, db504f03, db504f03, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
4aa33e51, 83c53774, 8efb84a1, 8efb84a1, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
b18a05c0, e3b09c67, 55be708e, 55be708e, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
18dcd3ea, 891d03b2, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
6a460206, cce45e7c, f7b0a2e2, f7b0a2e2, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
1b9e1808, 31514b70, 0d814035, 0d814035, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
4b908957, 22a974e2, 2ebf5951, 2ebf5951, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
43074205, 3d45362a, 40d064d8, 40d064d8, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
64d6c31e, f2e6899b, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
5d4a155e, 7ad237b4, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
e93cf5f9, b76405e0, 61284f68, 61284f68, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
805f3664, cfeca6d4, 00000000, 00000000, 	 4, 		0, 			0, 			0, 		0, 		0, 		0	
77a811ea, 385dc160, 7091966c, 7091966c, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
d1f40938, 15ee8e43, a863682f, a863682f, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
49fbe65d, d984fb0a, e402d9cd, e402d9cd, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
b443d8f5, 89d63132, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d5475754, 97ca8238, 2d9db04e, 2d9db04e, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
79fbff3b, 5ff7ff80, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
c2d5d419, b8d5dbbe, 3c32a104, 3c32a104, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
98dd01c7, b9dc0639, 133df2e6, 133df2e6, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
8cbe4d37, 1a028e25, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
df0584ae, aabf7941, 4a47ba77, 4a47ba77, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
00cebcd2, 9c62222e, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
1ab57d75, 967b12c7, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
5e1acdb5, 9693cd3c, b532c074, b532c074, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
eee410c1, a78324a0, 56e9aa67, 56e9aa67, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
196c95c9, 1c51ffee, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
1c016181, b00a64ff, 8c8be335, 8c8be335, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
d2c084a7, dc0172cd, 6f42b25b, 6f42b25b, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
5dfc1e79, 45657d19, 63e20276, 63e20276, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
59680c58, ad961c50, c78810e5, c78810e5, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
b4b0801e, 0ec534c3, 8407f6f8, 8407f6f8, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
afb12be0, 6fe4d565, e01e5ec3, e01e5ec3, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
2d992b02, 68e029f1, 57061eba, 57061eba, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
8313ea20, 5068a4db, 94066b6e, 94066b6e, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
4f658af3, 3f6937ad, 4f511d63, 4f511d63, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
6cc2141b, bd3376af, ea880e09, ea880e09, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
35f7e0b1, 126e9344, 08e7017c, 08e7017c, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
2ea48f25, 0beb0f67, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d6d0c8fb, 16c7324d, ae227541, ae227541, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f2623e1a, fc1f03fa, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
f0e4b178, 4e2be9d6, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
49152e2d, bbcadd46, c56c6ec2, c56c6ec2, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
