	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
53dbc718, 7b131ec9, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
d90ae47d, 0d888789, a71425d6, a71425d6, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f36f75f2, 57eb591a, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
71bab440, 29788c14, 5bb544c7, 5bb544c7, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
362afa1f, 63d010ee, 5a8af688, 5a8af688, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
9cf81d40, 70d06358, ce49f80d, ce49f80d, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
3bbd5703, de94b0c7, dadbf219, dadbf219, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
cb2a18f3, 2b666d5f, b7191b16, b7191b16, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
99264666, e949fab2, 4303301a, 4303301a, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
d0fc1c33, ee61cfe9, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
ba75a063, 7d83c404, f87cda4b, f87cda4b, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
51312962, da35a542, ebfb693f, ebfb693f, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
351e74b7, b8772d29, ae18fe90, ae18fe90, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
2294da76, 301cf8f9, 13368bc9, 13368bc9, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
1908a564, 8fb2fae7, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
59e39920, ee8b6a8b, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
0fe4c4b2, 9066128a, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
4666e114, 9ae80f3e, a1d149b9, a1d149b9, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
d2dc88de, 16c7d259, aa2c239a, aa2c239a, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
7c08ac6d, dd63c559, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
b654b05b, 97551df7, 0e310fa1, 0e310fa1, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
1aaddecf, 9b9dfd4c, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
023b66b9, b489efe0, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
e8ce37bb, e07c27bb, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
2c9df1cf, 9a3d6b46, 8769bb6a, 8769bb6a, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
872799b5, 45c17d1d, 8d7d5995, 8d7d5995, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
40b40d40, cca0622b, cde19aa7, cde19aa7, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
2b107193, 6e2e842f, 59c4ef8e, 59c4ef8e, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
1cfa5571, c2c5b1df, a04151af, a04151af, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
db3e9531, fde8892f, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
542a21a9, 8e6b9f2d, a31c96af, a31c96af, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
68f1a2d9, fd13f060, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
f00448fb, 892da0a8, 39b370ac, 39b370ac, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
472a07ef, eb05fac8, f2b1f960, f2b1f960, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
2ee3948c, baeaebe6, aa50d77e, aa50d77e, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
d38af60e, ebae299d, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
244a8b7b, 4c8b0c5e, 315c0709, 315c0709, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
4e55ff0c, 54121bde, 62f44581, 62f44581, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
a556e7b2, 478e77e3, ad6f3252, ad6f3252, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
c2b9b4bd, d9a5ec61, 5cf0b9ee, 5cf0b9ee, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
94d54612, b5043b41, 0a5c52fd, 0a5c52fd, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
50fe3dff, d6b967cf, e83821e6, e83821e6, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
3816e9bf, fe87b9a9, f720056d, f720056d, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
6b230f1b, 47fd72a2, 73a16ef2, 73a16ef2, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
a2169edb, 70213931, d2bdb71c, d2bdb71c, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
3c02fe93, 5506d959, 518a00f1, 518a00f1, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
f5eb00e8, 1323f80e, c9968549, c9968549, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
a2902938, 10700040, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
c5d678a8, 701c5905, f682fc1b, f682fc1b, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
107c61e1, 6838f0b4, 393653a7, 393653a7, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
4947d1b0, 8b707fbe, 953bb84a, 953bb84a, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
289d0d81, d77b8a18, c09a50f5, c09a50f5, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
5b49479d, 5f1d3622, 7af736f6, 7af736f6, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
606cc246, 195fae30, 3a4ede53, 3a4ede53, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
cf84645d, 44420867, d448b0ce, d448b0ce, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
ff800000, fec8af1d, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
3b6fdb71, 3781accf, 3372fefb, 3372fefb, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
aa682c64, 2a24ae5f, 95155a94, 95155a94, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
e62065b9, 3850f7d1, df02edeb, df02edeb, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
eefb78fa, f5aa59c9, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
da18a449, eda79761, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
2ef57a3c, d75b6004, c6d25ba3, c6d25ba3, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
2a24996b, 595f446c, 440f8da2, 440f8da2, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
26c51bd8, 7f6f3ce7, 66b833e3, 66b833e3, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
acf8a013, 943c2301, 01b6b78d, 01b6b78d, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
d6e75dc8, 81cdecd8, 193a1c27, 193a1c27, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
2fc04922, 4fef11d9, 403391af, 403391af, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
694a98ba, 6f1cf0df, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
caafceab, 7922cddb, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
e5697b18, a1f148b3, 47dc0f2f, 47dc0f2f, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
38b3ea9e, 9ae53bf9, 94211b05, 94211b05, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f0ca5200, d1e35769, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
17d89c3f, 73e4048d, 4c40ef02, 4c40ef02, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
587fc5b8, dafe9cd3, f3fe62dc, f3fe62dc, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
7da0369c, 0ca56a85, 4acf0bb9, 4acf0bb9, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
abf34282, 293ea0ba, 95b52417, 95b52417, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
ebb32962, cb0e0781, 7746cc6a, 7746cc6a, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
b1fd4b13, 5bfbba99, ce79113c, ce79113c, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
c1a1e9d3, f970aa1f, 7b9836cf, 7b9836cf, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
8cc3a970, e848b106, 359963ac, 359963ac, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
76ee377e, ed516109, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
afbb165e, f557de5c, 659dc24a, 659dc24a, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
7ffeec36, 7fbecd3d, 7fc00000, 7fc00000, 	 4, 		0, 			0, 			1, 		1, 		0, 		1	
44f09be9, 69d3c360, 6f470822, 6f470822, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
8c4367ac, fa67a569, 4730d0ce, 4730d0ce, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
92b5e64a, ab9fd6b8, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
2c53856a, aa68387a, 973fdf92, 973fdf92, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
fdbe616e, b81e3d58, 766b5b81, 766b5b81, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
85154b8b, 3283d8b3, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
510c32f6, c3b86762, d549fa7e, d549fa7e, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
fafd430e, 5cedd8a6, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
d41c89f2, a7138167, 3bb464ad, 3bb464ad, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
5f8ee660, 70d9388a, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
cb458626, 14f042cf, a0b96150, a0b96150, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
b237ee21, 13b2fcc8, 86809931, 86809931, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
3d07364f, edf8d453, eb836cc1, eb836cc1, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
ff906fc0, 00000000, 7fc00000, 7fc00000, 	 4, 		0, 			0, 			1, 		0, 		0, 		1	
55094488, 167d8842, 2c07f1ca, 2c07f1ca, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
26383691, eaaf7d71, d17c8f22, d17c8f22, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
128a2e57, 6182335c, 348c8e82, 348c8e82, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
7625e9e2, fd338e5b, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
91aa8bb1, 5122d259, a358f110, a358f110, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
67b8ebc5, 6cb3a530, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
260c147f, 0e8209b2, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
801bfb1b, 772f79f9, 80000000, 80000000, 	 4, 		0, 			0, 			0, 		0, 		0, 		0	
01db5516, 9a454be6, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
1374b5b7, 8683830a, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
d297159e, de6455e8, 7186c1f4, 7186c1f4, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
e9a1f5d3, 2150c761, cb8415df, cb8415df, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
d1832d27, c452de4d, 565819e5, 565819e5, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
f9283726, 4941472c, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
7f800000, ffdb455e, 7fc00000, 7fc00000, 	 4, 		0, 			0, 			1, 		1, 		0, 		1	
e9cbf8f6, c8d0e388, 73266f92, 73266f92, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
0cba6d77, 6196dc69, 2edbb94d, 2edbb94d, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
82239511, a4cf1a55, 00000000, 00000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
2b0fbeee, 887fc892, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
6398381f, ec19475c, ff800000, ff800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
f1b8587d, fe5b5fc5, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
bfda6050, 4f33f684, cf9983a1, cf9983a1, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
abb33357, 7b2b7ca3, e7701514, e7701514, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
728cb1e5, cc17aad0, ff26b59d, ff26b59d, 	 4, 		0, 			0, 			1, 		0, 		0, 		0	
11360e83, b9978d24, 8b578dde, 8b578dde, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
61482141, 1a5c4664, 3c2c339b, 3c2c339b, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
accdbb75, faf85401, 6847911c, 6847911c, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
791a5f86, 786b71f7, 7f800000, 7f800000, 	 4, 		0, 			0, 			1, 		1, 		0, 		0	
d25b3601, 822fba18, 15167944, 15167944, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
36014989, 4098bfd4, 371a4915, 371a4915, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
ed583236, 84442883, 3225a8a8, 3225a8a8, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
152f9f72, b1bb1ca5, 87805d1f, 87805d1f, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
85bdd08b, 1f860542, 80000000, 80000000, 	 4, 		0, 			0, 			1, 		0, 		1, 		0	
225897fa, 7a83bd3d, 5d5eebc1, 5d5eebc1, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
a2350c7f, 488e3e36, ab4931db, ab4931db, 	 4, 		0, 			1, 			1, 		0, 		0, 		0	
bafa0913, 224c6b2c, 9dc7a7e8, 9dc7a7e8, 	 4, 		1, 			1, 			1, 		0, 		0, 		0	
96bc6882, f319a7da, 4a622bfd, 4a622bfd, 	 4, 		1, 			0, 			1, 		0, 		0, 		0	
