	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
23fe9c96, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
ffac571b, accb0474, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
8fef7761, d03dfc24, 20b1b6fd, 20b1b6fd, 	 1, 		1, 			1, 			1, 		0, 		0 
3412b868, d82b50cc, ccc45ef8, ccc45ef8, 	 1, 		0, 			0, 			1, 		0, 		0 
e345d067, 263c7bce, ca11a4b5, ca11a4b5, 	 1, 		1, 			1, 			1, 		0, 		0 
0fb7f620, 9b929fd3, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
9e61c98a, e56723a2, 444bdc48, 444bdc48, 	 1, 		1, 			1, 			1, 		0, 		0 
dded0b4e, f8a7160a, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
79a06406, 5f92fc85, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
113f715a, 97228eed, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
371e4954, ffc4d426, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
222f521a, 4cb05796, 2f7188db, 2f7188db, 	 1, 		0, 			0, 			1, 		0, 		0 
6ca1c96d, 16046fbe, 432764f5, 432764f5, 	 1, 		0, 			1, 			1, 		0, 		0 
5c33b877, 507056e7, 6d28b9f1, 6d28b9f1, 	 1, 		1, 			1, 			1, 		0, 		0 
ead58e6d, f4b9a0a5, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
7fa93416, ffa2df97, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
71f2089c, 0f6489fe, 41d81221, 41d81221, 	 1, 		1, 			1, 			1, 		0, 		0 
7e7ebad3, 144bbc1b, 534ab951, 534ab951, 	 1, 		0, 			1, 			1, 		0, 		0 
e1552aab, 29c4975b, cba3b2b2, cba3b2b2, 	 1, 		1, 			1, 			1, 		0, 		0 
30efbb55, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
ffd0ad9f, 5775ece0, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
d198321a, 329355c9, c4af2f8a, c4af2f8a, 	 1, 		0, 			0, 			1, 		0, 		0 
7f98281b, 6d622d9f, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
43e26277, be94c755, c3039132, c3039132, 	 1, 		1, 			0, 			1, 		0, 		0 
2d914022, 444540f8, 325fd66d, 325fd66d, 	 1, 		1, 			1, 			1, 		0, 		0 
6ef1a75c, 0dcf5ab5, 3d43bbf3, 3d43bbf3, 	 1, 		0, 			0, 			1, 		0, 		0 
958ce4c9, 7f9e7aa2, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
fd3fd437, bfb8864c, 7d8a4529, 7d8a4529, 	 1, 		1, 			0, 			1, 		0, 		0 
75bbba9a, 48219d53, 7e6d0772, 7e6d0772, 	 1, 		0, 			1, 			1, 		0, 		0 
02111b02, 11b51950, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
73603de8, c62c90c3, fa172865, fa172865, 	 1, 		1, 			0, 			1, 		0, 		0 
61c3a981, 22c6fe51, 45181779, 45181779, 	 1, 		1, 			1, 			1, 		0, 		0 
ffd04809, 2d33bb68, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
358cc32e, f2a8cf95, e8b9a473, e8b9a473, 	 1, 		1, 			1, 			1, 		0, 		0 
cb2747df, 468869fd, d23246e0, d23246e0, 	 1, 		1, 			0, 			1, 		0, 		0 
fda746f3, 0942875b, c77e386c, c77e386c, 	 1, 		0, 			0, 			1, 		0, 		0 
1c711036, bd099baa, 9a019441, 9a019441, 	 1, 		1, 			1, 			1, 		0, 		0 
fb71be33, 373482fc, f32a756c, f32a756c, 	 1, 		0, 			1, 			1, 		0, 		0 
07f6c089, 21a14141, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
ea5cac33, f40e513b, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
44003d61, 71d314b1, 765379e8, 765379e8, 	 1, 		1, 			1, 			1, 		0, 		0 
df433395, 33f63a69, d3bbc01a, d3bbc01a, 	 1, 		1, 			1, 			1, 		0, 		0 
8b625d9e, 09748742, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
5fb3491c, f1519e64, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
46aebfda, a9ddbc4f, b1175c2a, b1175c2a, 	 1, 		0, 			0, 			1, 		0, 		0 
065ad03b, 98f2139b, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
f756fa10, 22de80b2, dabad8ec, dabad8ec, 	 1, 		0, 			1, 			1, 		0, 		0 
6d0ffd07, 38d4c11e, 666f5450, 666f5450, 	 1, 		1, 			1, 			1, 		0, 		0 
1fb71711, 675b5e9f, 479ce467, 479ce467, 	 1, 		1, 			1, 			1, 		0, 		0 
c6088b39, fffa271a, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
9e4c46e0, 9d0675f0, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
613adc64, 492430f7, 6aefb1db, 6aefb1db, 	 1, 		0, 			1, 			1, 		0, 		0 
3c926a77, ad9cbdeb, aab34aff, aab34aff, 	 1, 		0, 			0, 			1, 		0, 		0 
7c230e14, 3ed24057, 7b85ea87, 7b85ea87, 	 1, 		0, 			1, 			1, 		0, 		0 
96e1bca7, d2f0cda9, 2a545635, 2a545635, 	 1, 		1, 			1, 			1, 		0, 		0 
3d0de51d, f90ad2df, f699e4c6, f699e4c6, 	 1, 		0, 			1, 			1, 		0, 		0 
a5cefc99, 15467183, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
8564af12, 2022c5a7, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
d522a0a0, 5f92ed7a, f53aacee, f53aacee, 	 1, 		1, 			1, 			1, 		0, 		0 
114e436d, fb7fd3d1, cd4e1fd3, cd4e1fd3, 	 1, 		1, 			0, 			1, 		0, 		0 
b8508c5b, a10d9fc1, 19e6bee5, 19e6bee5, 	 1, 		0, 			0, 			1, 		0, 		0 
a1df57c0, 3c82c131, 9ee42636, 9ee42636, 	 1, 		1, 			1, 			1, 		0, 		0 
fd14fe49, cfc2b424, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
8bb11838, 2b7b4160, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
e35a911b, 51cb20bb, f5ad6d02, f5ad6d02, 	 1, 		0, 			1, 			1, 		0, 		0 
79ac9b58, 9810ee74, d2437050, d2437050, 	 1, 		0, 			1, 			1, 		0, 		0 
25d87669, ef44d52c, d5a66ee8, d5a66ee8, 	 1, 		0, 			0, 			1, 		0, 		0 
9553c8c7, a04022e9, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
7ff48cf7, 97aaf5ef, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
511fc41f, 80472e09, 80000000, 80000000, 	 1, 		0, 			0, 			0, 		0, 		0 
eb9ddcdc, 1322c6e3, bf48c0d0, bf48c0d0, 	 1, 		0, 			0, 			1, 		0, 		0 
5f4b8084, ff800000, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
9e62a6ec, d78da3b9, 367acdc8, 367acdc8, 	 1, 		0, 			0, 			1, 		0, 		0 
fafaa0f7, c6df429f, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
eb4e7651, d1db7ccd, 7db103dd, 7db103dd, 	 1, 		1, 			1, 			1, 		0, 		0 
378361dc, 06baaff9, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
2188d415, 68b9fdd2, 4ac6d1da, 4ac6d1da, 	 1, 		0, 			0, 			1, 		0, 		0 
e6cb3b2b, ff800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
4b6eb0a7, 4e959ff9, 5a8b81f9, 5a8b81f9, 	 1, 		0, 			0, 			1, 		0, 		0 
655450f0, fdad7163, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
8952daa6, dddd8eb1, 27b67c48, 27b67c48, 	 1, 		0, 			1, 			1, 		0, 		0 
7673e26c, f3387c2b, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
1496ef78, 2e6f95d7, 038d41e9, 038d41e9, 	 1, 		0, 			1, 			1, 		0, 		0 
bbd98e84, 43211501, bf88e47a, bf88e47a, 	 1, 		1, 			0, 			1, 		0, 		0 
30b6d77b, ea1cac2a, db5fcc8b, db5fcc8b, 	 1, 		0, 			1, 			1, 		0, 		0 
c0da0d31, 248b66c5, a5ed7965, a5ed7965, 	 1, 		0, 			1, 			1, 		0, 		0 
fde025fe, 40aefe41, ff193871, ff193871, 	 1, 		0, 			1, 			1, 		0, 		0 
bd44f7b9, 652bf851, e3045086, e3045086, 	 1, 		1, 			1, 			1, 		0, 		0 
fba5f5de, d6668322, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
8c47b8f6, 6fd46f4a, bca5bbfe, bca5bbfe, 	 1, 		1, 			1, 			1, 		0, 		0 
f38e9dfc, 9cd341a3, 50eb618f, 50eb618f, 	 1, 		0, 			1, 			1, 		0, 		0 
fa72341e, 9847a564, 533ce2fd, 533ce2fd, 	 1, 		1, 			0, 			1, 		0, 		0 
7e9274e6, 3fed421a, 7f07bc09, 7f07bc09, 	 1, 		1, 			1, 			1, 		0, 		0 
7d0ca3a0, 8aa4b680, c834fa2a, c834fa2a, 	 1, 		0, 			1, 			1, 		0, 		0 
1dc2260b, f975727e, d7ba253d, d7ba253d, 	 1, 		0, 			0, 			1, 		0, 		0 
91cc139f, dda2febd, 3001ef7c, 3001ef7c, 	 1, 		1, 			1, 			1, 		0, 		0 
f4c5955d, 47ad0aed, fd058e5e, fd058e5e, 	 1, 		1, 			0, 			1, 		0, 		0 
9a4dccca, 42958f7d, 9d707716, 9d707716, 	 1, 		1, 			1, 			1, 		0, 		0 
ce79e450, 8052e2d2, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0 
48758ae1, ed5e18cb, f6550636, f6550636, 	 1, 		1, 			1, 			1, 		0, 		0 
b9f9b2c0, 0f709302, 89eaa6f7, 89eaa6f7, 	 1, 		1, 			0, 			1, 		0, 		0 
f4f20f05, 4341661d, f8b6dde0, f8b6dde0, 	 1, 		0, 			1, 			1, 		0, 		0 
7a136adc, 45e634c0, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
465259ec, 9653d8ec, 9d2e125b, 9d2e125b, 	 1, 		0, 			1, 			1, 		0, 		0 
26dfe75a, ffce7266, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
33c2337a, fe0deadf, f257510c, f257510c, 	 1, 		1, 			1, 			1, 		0, 		0 
e50dc869, 45b3c973, eb472566, eb472566, 	 1, 		1, 			1, 			1, 		0, 		0 
420bbd45, 7fadc625, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
4f7c43f5, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
115d8e41, d15bc61c, a33e3425, a33e3425, 	 1, 		1, 			1, 			1, 		0, 		0 
96c4bbfa, 6cb62c59, c40bffb8, c40bffb8, 	 1, 		0, 			1, 			1, 		0, 		0 
4aa6286e, 9e38b2cf, a96fc23b, a96fc23b, 	 1, 		0, 			0, 			1, 		0, 		0 
9e05d88a, da8ed466, 39155a52, 39155a52, 	 1, 		0, 			1, 			1, 		0, 		0 
8f797995, 7ad0bfa1, cacb6d87, cacb6d87, 	 1, 		1, 			1, 			1, 		0, 		0 
4b6ebc00, 5d35840c, 69294610, 69294610, 	 1, 		0, 			1, 			1, 		0, 		0 
2ab2b0a7, a923571b, 9464068e, 9464068e, 	 1, 		0, 			1, 			1, 		0, 		0 
06f869f3, e5efc75f, ad68ac60, ad68ac60, 	 1, 		0, 			1, 			1, 		0, 		0 
0df2aa12, d29a609d, a11255e3, a11255e3, 	 1, 		0, 			1, 			1, 		0, 		0 
e072e6ad, d2cc1172, 73c1a05f, 73c1a05f, 	 1, 		0, 			1, 			1, 		0, 		0 
d71b9aa0, be58d4f4, 5603cbe7, 5603cbe7, 	 1, 		0, 			1, 			1, 		0, 		0 
c7563141, 2e90b734, b67229fa, b67229fa, 	 1, 		1, 			0, 			1, 		0, 		0 
3b95b339, a1cb268e, 9ded9753, 9ded9753, 	 1, 		1, 			1, 			1, 		0, 		0 
65843fa5, fdcee515, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
7c5b942a, dd2f151a, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
155fc218, b5c72a37, 8bae14c6, 8bae14c6, 	 1, 		1, 			0, 			1, 		0, 		0 
ffe3a2e3, dee73a3a, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
33bcd0a9, 6b2698e1, 5f75c01e, 5f75c01e, 	 1, 		1, 			1, 			1, 		0, 		0 
7f800000, f24ea7c2, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
bd2d0b2e, bfe6ad79, 3d9bed4d, 3d9bed4d, 	 1, 		1, 			1, 			1, 		0, 		0 
860a2ce3, bd582ee9, 03e95e62, 03e95e62, 	 1, 		1, 			1, 			1, 		0, 		0 
c74b1fd2, 4fc2b369, d79a7c77, d79a7c77, 	 1, 		1, 			1, 			1, 		0, 		0 
898f62f5, 673b2740, b151a689, b151a689, 	 1, 		1, 			1, 			1, 		0, 		0 
dc69862a, 657a8765, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
b2e508fe, 884c2f75, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
d9737e1c, a0154e98, 3a0e0327, 3a0e0327, 	 1, 		0, 			1, 			1, 		0, 		0 
011f1039, 789f6b66, 3a461b9d, 3a461b9d, 	 1, 		0, 			0, 			1, 		0, 		0 
f2f71395, 4f776e2d, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
a42b92fa, 0b2c08de, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
b0d2a799, 77743e9c, e8c8fb42, e8c8fb42, 	 1, 		1, 			1, 			1, 		0, 		0 
488831f9, 1f2e5bff, 283985d1, 283985d1, 	 1, 		0, 			1, 			1, 		0, 		0 
74e91f9e, c6c0fc9a, fc2fbdbd, fc2fbdbd, 	 1, 		1, 			1, 			1, 		0, 		0 
68e0dfd8, 2e06322d, 576bc27c, 576bc27c, 	 1, 		1, 			0, 			1, 		0, 		0 
34a524b4, bf787a10, b4a04a4c, b4a04a4c, 	 1, 		0, 			1, 			1, 		0, 		0 
7f800000, d0478419, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
452b897a, f69ce2b8, fc523f62, fc523f62, 	 1, 		0, 			0, 			1, 		0, 		0 
0c63e89a, 3c7d9610, 0961c278, 0961c278, 	 1, 		1, 			1, 			1, 		0, 		0 
ddb6e614, 85bce009, 2406f106, 2406f106, 	 1, 		0, 			1, 			1, 		0, 		0 
3b69db1d, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
d96b9f3d, db6f3108, 755c26ca, 755c26ca, 	 1, 		1, 			1, 			1, 		0, 		0 
670ecd0a, 8fed24f1, b784486d, b784486d, 	 1, 		1, 			0, 			1, 		0, 		0 
9c403a19, f1b833b5, 4e8a5095, 4e8a5095, 	 1, 		0, 			1, 			1, 		0, 		0 
e0e80841, 93f8a4ca, 35615d5b, 35615d5b, 	 1, 		0, 			1, 			1, 		0, 		0 
d70b234b, 7fba7829, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
1ca5ef0d, 455f22ec, 2290a1df, 2290a1df, 	 1, 		0, 			0, 			1, 		0, 		0 
be770335, e86b3ee2, 6762fc9e, 6762fc9e, 	 1, 		0, 			1, 			1, 		0, 		0 
ffc7e977, d22321ff, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
ffa8bea7, c8ad0e35, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
2d95bb79, f2fefeeb, e115251b, e115251b, 	 1, 		1, 			0, 			1, 		0, 		0 
2e40899b, 6ddef2c9, 5ca7aded, 5ca7aded, 	 1, 		1, 			1, 			1, 		0, 		0 
17fba208, ade8cde9, 8664d53d, 8664d53d, 	 1, 		0, 			0, 			1, 		0, 		0 
3cf64ff6, b4967179, b210c007, b210c007, 	 1, 		1, 			1, 			1, 		0, 		0 
48ef82c4, 1605188a, 1f790bca, 1f790bca, 	 1, 		0, 			1, 			1, 		0, 		0 
5502b29d, 27c196d0, 3d45ab4e, 3d45ab4e, 	 1, 		0, 			1, 			1, 		0, 		0 
ddef3bb2, 42b611ff, e12a2541, e12a2541, 	 1, 		1, 			1, 			1, 		0, 		0 
8958471e, c132b1c4, 0b16f7a1, 0b16f7a1, 	 1, 		1, 			0, 			1, 		0, 		0 
3e1be2af, 0f2b0762, 0dd049d3, 0dd049d3, 	 1, 		1, 			0, 			1, 		0, 		0 
5e8bbe00, c2b32489, e1c39397, e1c39397, 	 1, 		0, 			0, 			1, 		0, 		0 
39479410, 8e8590e1, 885041be, 885041be, 	 1, 		0, 			0, 			1, 		0, 		0 
92119a4f, d0545f41, 22f193ed, 22f193ed, 	 1, 		0, 			1, 			1, 		0, 		0 
050c7172, 369cba7f, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
ff9d1f54, bfb552be, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
2e8343a5, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
3d756f24, dd9efc78, db986ca4, db986ca4, 	 1, 		1, 			1, 			1, 		0, 		0 
955bdcd5, e71672e2, 3d01360f, 3d01360f, 	 1, 		0, 			1, 			1, 		0, 		0 
d35012bd, 45ec9a8c, d9c04ee3, d9c04ee3, 	 1, 		0, 			1, 			1, 		0, 		0 
