	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf ,  NAN 
43b8ee95, 90c4e3f5, 950e3b56, 950e3b56, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
9acf3c58, 220dcbad, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
441b8611, e547bae6, e9f2ad84, e9f2ad84, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
de6a356c, 4851e71b, e740090c, e740090c, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
584c0d2a, 007f5790, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0, 		0	
52b00c08, 1fa648c3, 32e4b3ad, 32e4b3ad, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
7f99c695, 03271c9a, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
f4456525, 3f7d8171, f44378c4, f44378c4, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
df091838, a213f9b8, 419e7d46, 419e7d46, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ac9f01b8, b9a2313b, 26c97b54, 26c97b54, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d0b08d45, 97fcaf6e, 292e440c, 292e440c, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
40df95cc, c4dc517c, c6406be6, c6406be6, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
e2e3a2a0, 5a5237b1, fdbaecec, fdbaecec, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
95f58a05, c573b62b, 1be9c0bc, 1be9c0bc, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
9d9cafe9, 2eb21055, 8cd9f89e, 8cd9f89e, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
00000000, 7f800000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
10de22e1, cf8e86c4, a0f75892, a0f75892, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d1480eaf, a96c4b4e, 3b38a862, 3b38a862, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
c851e17d, 2a4ad5e1, b3264b45, b3264b45, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
e92a2898, f8e42ebe, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
dc11aed8, 913cfab2, 2dd71621, 2dd71621, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
9c970312, 057024c5, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
f466ce26, cf657f68, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
931dae59, ef054b7c, 42a43425, 42a43425, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
f6ce87e9, 7c1c29ee, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
80000000, 80000000, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
fab04083, ff8b28ad, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		1, 		0, 		1	
6d101550, 4eb00cb9, 7c462ba0, 7c462ba0, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d75504aa, 06721dbe, 9e497728, 9e497728, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
936b7abb, ef75f64d, 43623f03, 43623f03, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
54534275, 84ddb4d3, 99b6f597, 99b6f597, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
4c15da7a, 61538090, 6df79ca8, 6df79ca8, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ff800000, 80000000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
8d5f99df, 857e10c9, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
be82a428, 31b8753c, b0bc43a0, b0bc43a0, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
4e78286f, f2e6ead8, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
010e059a, e68fc26d, a81f81fb, a81f81fb, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
8ea79f1f, 2d1769e8, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
e6dc6404, ccbbd859, 7421b74f, 7421b74f, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
c1bac378, eecd0dcb, 71159897, 71159897, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
a328e445, 5e1c47da, c1ce3502, c1ce3502, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
3c5aa17f, 4f8d08f8, 4c70e537, 4c70e537, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
2de5a8c6, 21efac4d, 10570323, 10570323, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
991c8cca, 0bded114, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
77577756, e5401bd4, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
a978692b, a0b398bf, 0aae45c0, 0aae45c0, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
2cc0fca8, 246f4881, 11b46289, 11b46289, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
21d01399, e322cf91, c584551c, c584551c, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
93c32f1c, be30e84d, 1286e180, 1286e180, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
81c3d35f, 88109244, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
76d0ebe4, 5b2cbecf, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
b030c133, a492eafb, 154ae0d9, 154ae0d9, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
80d8a5cf, c7c49d26, 092663f0, 092663f0, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d3fa13b3, e3e112bb, 785bdd9c, 785bdd9c, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
792d6b37, bfa95d6c, f9657620, f9657620, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
b65a3d49, 9e1dfc32, 1506ae94, 1506ae94, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
6022ad55, 4609f651, 66af5691, 66af5691, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
2ff4e2dd, aad0a312, 9b479451, 9b479451, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
5cdd0640, 5a5af765, 77bd0cea, 77bd0cea, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
9d309f01, 5e04cc52, bbb73de7, bbb73de7, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
4d004d8c, 4cb5418f, 5a35af5e, 5a35af5e, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
9796ab60, 6bbba4b1, c3dce03a, c3dce03a, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
377bf392, 889fbb37, 809d3488, 809d3488, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
da83bd06, dce3fef0, 77eaa79a, 77eaa79a, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
5230b2d9, 2817a1a5, 3ad15220, 3ad15220, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
8a50098c, a3c44bcb, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
33f1aab3, 027ef1d2, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
344050c5, 9ec0ff1c, 9390fc39, 9390fc39, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
8993dc94, e36249db, 2d82b363, 2d82b363, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
b473cce4, 96374097, 0b2e84fa, 0b2e84fa, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
51d19d53, 493a2830, 5b986d36, 5b986d36, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d31faa3b, 1ebdaa9d, b26c962d, b26c962d, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
16833b7c, 6eb6508f, 45baeb2c, 45baeb2c, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
9c8d1897, 4c3a75ce, a94d8996, a94d8996, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
238256bc, e07068ed, c474cd78, c474cd78, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
cb336b55, 7e1d5366, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
fda7c904, eddb0e51, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
2fbc500c, 0b4ea260, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
55252271, 2c37def8, 41ed36e5, 41ed36e5, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
71b3bfae, 9373fcd5, c5ab5078, c5ab5078, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d37610aa, 649b469b, f8953ff4, f8953ff4, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ce0d3215, 8a9a511a, 192a39b7, 192a39b7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
35384141, 69eb360d, 5fa94acd, 5fa94acd, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d9ac919d, b5627e70, 4f98adc7, 4f98adc7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
9fb97f7f, 21b9dc52, 8206acc7, 8206acc7, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
cd4690bd, 2a268f42, b80130f8, b80130f8, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
d4615054, 40edea52, d5d16599, d5d16599, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
e022a9d9, 054315d1, a5f7ea7a, a5f7ea7a, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
da2fc1f1, 22e75891, bd9ed4ce, bd9ed4ce, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
7066bcd3, abc086c8, dcad8719, dcad8719, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
4b406753, 73ad5a17, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
ffd77e76, 00000000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
2559295e, 90e2fd63, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
3c94c32a, b192dc7d, aeaaaedc, aeaaaedc, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
e64ccf49, 9740371b, 3e19c78c, 3e19c78c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
b845e405, daa35511, 537c83e2, 537c83e2, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
6c90e777, c76e8f80, f487086a, f487086a, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
390b16ff, 568a4256, 50163ce0, 50163ce0, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
e8f1adcd, c68ea358, 7006a89c, 7006a89c, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
44171d42, 34caa053, 396f3772, 396f3772, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d241d142, 6d2729fe, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
fb81c0ff, 2fddf3d3, ebe0fe62, ebe0fe62, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
16ac0794, dfb98ece, b6f962e1, b6f962e1, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
b1b2bf46, e829c969, 5a6d19cd, 5a6d19cd, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
0847a0b0, e1efc12a, aabaf5a5, aabaf5a5, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
0b33ee68, bf00fff7, 8ab55638, 8ab55638, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
b36fae83, dd2dd91a, 5122c431, 5122c431, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
5355300e, 62572e05, 763331ae, 763331ae, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
c472f340, adf26e06, 32e6125c, 32e6125c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
37be65b8, eb0f0d1b, e354c922, e354c922, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
9c3017ac, e90a60c2, 45be5ea2, 45be5ea2, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
48f10393, 038914a4, 0d010e58, 0d010e58, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
786b0ce0, e31d6345, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
cd8ee15d, 1264a030, a07f343c, a07f343c, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
732571d0, ebd79be3, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
e8e064e3, d60ff1b3, 7f7c586d, 7f7c586d, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
29514033, 3d9b888b, 277e42f5, 277e42f5, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
80000000, ff800000, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0, 		1	
207a5b4b, 7d483ca2, 5e43d29e, 5e43d29e, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
059ecd02, f689515a, bcaa5c59, bcaa5c59, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
47738422, 1e3c505c, 26332179, 26332179, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ffb001b0, 7d2d93fe, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		1, 		0, 		1	
1675e862, 7ec0ff3b, 55b96374, 55b96374, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
ba0c997a, aee19b3c, 2977d04c, 2977d04c, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
d98d5aa5, 1caf0818, b6c14add, b6c14add, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
60459bfc, 18116745, 38e07a21, 38e07a21, 	 1, 		1, 			0, 			1, 		0, 		0, 		0	
a2a05952, 05a8fea6, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
9dac1ba2, d22cd91e, 30686910, 30686910, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
218210aa, e8591a46, ca5c9af2, ca5c9af2, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
2a6d0b8c, 08544783, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
478aa0a2, 10306d87, 183f137d, 183f137d, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
55248e84, ca58f465, e00b7558, e00b7558, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
fd14f474, 4d4cc705, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0, 		0	
0c5d58a8, d670f7a2, a350593a, a350593a, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
02f8a52b, 0d040f47, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
30c09d43, 9326ff8c, 847b4c7e, 847b4c7e, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
e38f175c, 16a7364d, babaed2d, babaed2d, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
2b2b54e7, 52997249, 3e4d6475, 3e4d6475, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
3f425a4f, d457d3bb, d423da96, d423da96, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
d7e644bf, 0db24757, a6205bf8, a6205bf8, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
0c489a71, 24aaea35, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
3bd960cc, 1ec34784, 1b25d175, 1b25d175, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ba658f98, 638a4151, de77f3f4, de77f3f4, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
0c86535c, d31acf2f, a02275b6, a02275b6, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
4bd01509, 02ed2bca, 0f40c711, 0f40c711, 	 1, 		0, 			0, 			1, 		0, 		0, 		0	
01f08752, b1adba40, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
57fc8e9c, cdc5d445, e6432b28, e6432b28, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ccbb4e32, bca26f77, 49edb213, 49edb213, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
30df4872, ce384ab4, bfa0bd39, bfa0bd39, 	 1, 		1, 			1, 			1, 		0, 		0, 		0	
702ba22d, 95c55f5d, c68453bc, c68453bc, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
309969ed, a8a85853, 99c9c4e3, 99c9c4e3, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
ce70f7d2, d57faf38, 6470abc8, 6470abc8, 	 1, 		0, 			1, 			1, 		0, 		0, 		0	
8c996e0c, 9e03d2cd, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1, 		0	
