	X  , 	 Y,  		Z, 	  Z teorica ,	R_mode , Round_bit, Guard|Sticky , PASS , ovrf , udrf 
be4a27df, ffe232d8, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
32cbe133, deab9f5d, d208ae58, d208ae58, 	 1, 		0, 			0, 			1, 		0, 		0 
f1b59e46, e9fcbcae, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
db0372ff, 5463159a, efe9341f, efe9341f, 	 1, 		0, 			1, 			1, 		0, 		0 
18c1355a, 5fe5b014, 392d599d, 392d599d, 	 1, 		0, 			1, 			1, 		0, 		0 
0f5d7ac5, eeaa4fd2, be935895, be935895, 	 1, 		0, 			1, 			1, 		0, 		0 
a69fc689, 95b089c5, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
30523ad5, f4765bf9, e54a5010, e54a5010, 	 1, 		0, 			0, 			1, 		0, 		0 
a575fb2c, 9fdc3462, 05d3962e, 05d3962e, 	 1, 		1, 			1, 			1, 		0, 		0 
5048ea1d, 82388cb1, 9310d6af, 9310d6af, 	 1, 		1, 			1, 			1, 		0, 		0 
4c6b6589, 5e8871af, 6b7aecf3, 6b7aecf3, 	 1, 		0, 			0, 			1, 		0, 		0 
59845ce8, f847bb46, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
ec4135f5, b2046924, 5ec7de59, 5ec7de59, 	 1, 		0, 			1, 			1, 		0, 		0 
11701de6, 9fd1bfac, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
4b4e1204, 11c81799, 1da11111, 1da11111, 	 1, 		1, 			1, 			1, 		0, 		0 
7f9f5775, f143ca37, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
ffd2284e, 1b60dda7, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
57e6d4d6, 59819f8d, 71e9c23a, 71e9c23a, 	 1, 		0, 			1, 			1, 		0, 		0 
69f3a4dd, 3af2cfaf, 65671781, 65671781, 	 1, 		1, 			1, 			1, 		0, 		0 
a15df208, d3991a11, 3584bc40, 3584bc40, 	 1, 		0, 			0, 			1, 		0, 		0 
efdfdfc7, d1220033, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
cc691e72, 203fdb75, ad2eb58e, ad2eb58e, 	 1, 		1, 			1, 			1, 		0, 		0 
70502a5e, 6563ce39, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
80cb91ed, 31c6cc55, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
dbc5f40a, b88a6d82, 54d61475, 54d61475, 	 1, 		1, 			1, 			1, 		0, 		0 
18e56325, 2cdab74f, 0643faae, 0643faae, 	 1, 		0, 			1, 			1, 		0, 		0 
ff800000, 07279186, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
39cf4e9f, e37892ca, ddc94b08, ddc94b08, 	 1, 		0, 			1, 			1, 		0, 		0 
0bbe1687, e82f5de5, b482371e, b482371e, 	 1, 		1, 			0, 			1, 		0, 		0 
c0fe10e4, ff800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
95d666b0, 4df2ee78, a44b74ca, a44b74ca, 	 1, 		0, 			1, 			1, 		0, 		0 
7f800000, 841cb9ad, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
dd1c87b7, 7f800000, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
ff52f540, 41d30724, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
248a1806, 7f800000, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
05404027, d3f26d9a, 99b60ef3, 99b60ef3, 	 1, 		1, 			1, 			1, 		0, 		0 
1c031f0f, cb2688cb, a7aa9868, a7aa9868, 	 1, 		0, 			1, 			1, 		0, 		0 
76525706, e5378443, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
7e88358d, bdbaea88, fcc6e763, fcc6e763, 	 1, 		1, 			0, 			1, 		0, 		0 
e0dcb946, a2e36c67, 444415c0, 444415c0, 	 1, 		0, 			0, 			1, 		0, 		0 
993c8627, c6f4c8e3, 20b443cd, 20b443cd, 	 1, 		0, 			1, 			1, 		0, 		0 
e8252909, 6689008f, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
b15b8510, 7f800000, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
e8ce75cb, 6c15ddfc, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
af3cb075, 8174c5cb, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
706e5089, eb01b357, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
5343233e, d31b4f12, e6ecc538, e6ecc538, 	 1, 		0, 			1, 			1, 		0, 		0 
fb0c9bf4, c6c06678, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
686f767a, b0ff340a, d9eeb7b0, d9eeb7b0, 	 1, 		1, 			1, 			1, 		0, 		0 
d734344a, 13f4cea1, abac5349, abac5349, 	 1, 		1, 			1, 			1, 		0, 		0 
ff97bded, ddb6c026, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
8ed7705f, b6e94332, 06444dd2, 06444dd2, 	 1, 		1, 			1, 			1, 		0, 		0 
d3cf2443, fb9d34be, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
8bc56dee, ac495ec5, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
efb20660, 8e92773c, 3ecbb51a, 3ecbb51a, 	 1, 		1, 			1, 			1, 		0, 		0 
40a3d1bf, ed9a8a90, eec5c9b0, eec5c9b0, 	 1, 		0, 			1, 			1, 		0, 		0 
ce42ce74, a6f90f16, 35bd8649, 35bd8649, 	 1, 		1, 			1, 			1, 		0, 		0 
08d4803a, 0efd7a7a, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
6f0318ae, f82fc625, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
0d2ed821, 3aa07fa8, 085b3c89, 085b3c89, 	 1, 		0, 			1, 			1, 		0, 		0 
7fd9a564, 736cd8f1, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
7db7463e, da06950b, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
16be0510, acfcc583, 843b9f96, 843b9f96, 	 1, 		1, 			1, 			1, 		0, 		0 
18c15e81, f2dc127d, cc263b2d, cc263b2d, 	 1, 		1, 			1, 			1, 		0, 		0 
12900af5, 702af501, 43406243, 43406243, 	 1, 		0, 			1, 			1, 		0, 		0 
9cae72de, 8e3ce3b4, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
65f541bc, 33b9771b, 5a31ae9c, 5a31ae9c, 	 1, 		0, 			1, 			1, 		0, 		0 
1e340669, 7dbf80ee, 5c86ab72, 5c86ab72, 	 1, 		1, 			1, 			1, 		0, 		0 
07dbd10b, 5035fb6a, 189c42ad, 189c42ad, 	 1, 		1, 			1, 			1, 		0, 		0 
2b6f93b9, 77102973, 6306e9e2, 6306e9e2, 	 1, 		0, 			1, 			1, 		0, 		0 
10f7c4ec, 9354586c, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
1a876c42, 03cddb00, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
8d79b26e, bc3f9bfa, 0a3ae442, 0a3ae442, 	 1, 		1, 			1, 			1, 		0, 		0 
65c65408, f3bcbe52, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
7f800000, 87ad036e, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
7b49112d, e6255c76, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
f6b37a4e, 38f2a22b, f02a1b4f, f02a1b4f, 	 1, 		0, 			1, 			1, 		0, 		0 
c678e45e, 48caff81, cfc55c9b, cfc55c9b, 	 1, 		0, 			0, 			1, 		0, 		0 
45fbe93d, 02e288fe, 095eeab5, 095eeab5, 	 1, 		1, 			1, 			1, 		0, 		0 
77985d42, 3d06c5ec, 75206d39, 75206d39, 	 1, 		1, 			0, 			1, 		0, 		0 
92bc6ae1, 7a225c56, cd6eff30, cd6eff30, 	 1, 		0, 			1, 			1, 		0, 		0 
f1b9ec47, b08ce06d, 62cca069, 62cca069, 	 1, 		0, 			1, 			1, 		0, 		0 
5dffa798, e1a072fd, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
daffb817, d711afb9, 729186cc, 729186cc, 	 1, 		1, 			1, 			1, 		0, 		0 
b49c9dd2, 042795a8, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
9f9ce63d, ad108887, 0d312a5e, 0d312a5e, 	 1, 		1, 			1, 			1, 		0, 		0 
ff800000, 34341633, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
9834b610, 7ffae61d, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
dc2664ec, 7ac35316, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
de0ae139, 8d7bf833, 2c08b178, 2c08b178, 	 1, 		1, 			1, 			1, 		0, 		0 
a67755e5, c47fed53, 2b7743d9, 2b7743d9, 	 1, 		1, 			1, 			1, 		0, 		0 
378a1409, 3752ba37, 2f6351bf, 2f6351bf, 	 1, 		0, 			1, 			1, 		0, 		0 
7fb722e4, 01610838, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
fe7d7fe1, 816aca81, 40687f6a, 40687f6a, 	 1, 		0, 			1, 			1, 		0, 		0 
7f814d2f, 8e5babed, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
493a224c, 6ad0fafd, 7497f25b, 7497f25b, 	 1, 		0, 			1, 			1, 		0, 		0 
0350ffbf, 3024e062, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
ff800000, c05b7455, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
38aa1d71, da257232, d35be1b8, d35be1b8, 	 1, 		0, 			1, 			1, 		0, 		0 
894e87be, 7f800000, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
7f800000, 11f57de1, 7f800000, 7f800000, 	 1, 		0, 			0, 			0, 		0, 		0 
40b3f2de, a9c57f69, ab0ad374, ab0ad374, 	 1, 		0, 			1, 			1, 		0, 		0 
527d626a, 35ade98f, 48ac22ad, 48ac22ad, 	 1, 		1, 			1, 			1, 		0, 		0 
cf91a53c, 8d5ed74c, 1d7d8f8e, 1d7d8f8e, 	 1, 		0, 			0, 			1, 		0, 		0 
f953d63c, 81d3f3ef, 3baf636d, 3baf636d, 	 1, 		1, 			0, 			1, 		0, 		0 
c2208bdd, ffabbad0, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			0, 		1, 		0 
8b46ed13, 5102e504, 9ccb6cb1, 9ccb6cb1, 	 1, 		1, 			1, 			1, 		0, 		0 
005be48e, 522c11ff, 00000000, 00000000, 	 1, 		0, 			0, 			0, 		0, 		0 
87ff88b5, 7fbff21c, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
f7347c0f, 7311ba0f, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
f4a2f3cd, d317d6c4, 7f800000, 7f800000, 	 1, 		0, 			0, 			1, 		1, 		0 
e18ad136, 5e04fae9, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
5c62816c, fc7f1f36, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
81153bd8, 91f084a3, 00000000, 00000000, 	 1, 		0, 			0, 			1, 		0, 		1 
8a39c0f1, cbc2025c, 168cc5ec, 168cc5ec, 	 1, 		1, 			1, 			1, 		0, 		0 
915ab5fc, ff935063, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
151ace5f, 82cea0c0, 80000000, 80000000, 	 1, 		0, 			0, 			1, 		0, 		1 
e85dd5ff, 23237a98, cc0da97d, cc0da97d, 	 1, 		0, 			0, 			1, 		0, 		0 
72d414bf, e1bc9a7a, ff800000, ff800000, 	 1, 		0, 			0, 			1, 		1, 		0 
7fcafd16, a597b878, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
0a46fdb2, ffef1a1e, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
eff55280, acbb8cce, 5d33ba32, 5d33ba32, 	 1, 		0, 			0, 			1, 		0, 		0 
02b88934, 7ffda800, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
952a4b01, 676137d1, bd15d10d, bd15d10d, 	 1, 		0, 			0, 			1, 		0, 		0 
3a284ab0, 8f07a06d, 89b251b2, 89b251b2, 	 1, 		0, 			1, 			1, 		0, 		0 
a5972566, e59a9b48, 4bb6905b, 4bb6905b, 	 1, 		0, 			0, 			1, 		0, 		0 
7f800000, 813cccf0, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
ff800000, 1b20816a, ff800000, ff800000, 	 1, 		0, 			0, 			0, 		0, 		0 
aa7395d4, 68422dec, d338c33c, d338c33c, 	 1, 		1, 			0, 			1, 		0, 		0 
7f8ee5ce, bb3d16fc, 7fc00000, 7fc00000, 	 1, 		0, 			0, 			1, 		0, 		0 
